Date,KOSPI 3M Chg,12M Fwd PE 3M Chg,CESI Global,CESI USD,US Bond Spread,Citi Macro Risk Index,USDKRW 1M Chg,VIX,VKOSPI,12M Fwd EPS 1M Chg,12M Fwd EPS 3M Chg,GDP OUTPUT GAP
2022-10-16,-5.0807,4.5930,5.1000,17.4000,28.2150,0.8020,2.8984,32.0200,23.9400,-6.9036,-9.2488,0.6660
2022-10-23,-7.5223,3.7746,10.6000,25.5000,17.3220,0.7190,2.1709,29.6900,23.9400,-7.3715,-10.8864,0.6660
2022-10-30,-7.4689,6.4595,10.6000,14.5000,-7.7710,0.5950,-0.6673,25.7500,22.7100,-7.7403,-13.0828,0.6660
2022-11-06,-5.7158,9.6485,9.4000,18.9000,3.9980,0.5920,0.4424,24.5500,20.8400,-7.1811,-14.0127,0.6660
2022-11-13,-1.7714,16.5517,11.0000,8.9000,-36.5350,0.5230,-7.7120,22.5200,19.9700,-7.8540,-15.7206,0.6660
2022-11-20,-1.9341,16.0191,9.2000,11.3000,-42.3300,0.4740,-6.9437,23.1200,19.8700,-6.8823,-15.4744,0.6660
2022-11-27,-1.7400,15.9799,15.4000,13.3000,-63.9930,0.4510,-6.8514,20.5000,16.9700,-3.3123,-15.2792,0.6660
2022-12-04,1.0343,19.0733,10.7000,12.9000,-83.3930,0.4370,-8.3753,19.0600,18.4900,-2.1795,-15.1499,0.6660
2022-12-11,0.1996,18.4962,10.1000,19.0000,-72.1110,0.4470,-1.3043,22.8300,17.5700,-0.7140,-15.4403,0.6660
2022-12-18,-0.9552,17.2201,4.5000,-2.9000,-82.7540,0.4570,-2.4699,22.6200,17.0300,-1.1912,-15.5048,0.6660
2022-12-25,1.0345,20.2282,5.2000,-5.8000,-58.0200,0.3630,-3.2850,20.8700,17.4300,-2.6939,-15.9640,0.6660
2023-01-01,3.7537,20.0865,3.9000,-2.7000,-53.0180,0.3600,-2.6688,21.6700,18.4000,-2.7514,-13.6014,0.8040
2023-01-08,2.5586,18.1532,5.1000,-7.3000,-107.4630,0.3070,-2.5201,21.1300,17.7400,-4.2832,-13.1985,0.8040
2023-01-15,7.8434,25.2583,12.1000,-6.1000,-111.8940,0.2710,-5.0266,18.3500,17.1900,-5.1387,-13.9030,0.8040
2023-01-22,8.2300,24.6675,18.8000,-17.7000,-119.6130,0.2510,-3.5254,19.8500,16.8100,-4.3079,-13.1846,0.8040
2023-01-29,9.5054,22.3084,19.6000,-3.1000,-117.3990,0.2090,-2.7025,18.5100,16.8600,-4.3941,-10.4677,0.8040
2023-02-05,5.6195,19.7163,26.9000,19.7000,-114.5040,0.2030,-3.1054,18.3300,17.0100,-5.6585,-11.7747,0.8040
2023-02-12,-0.5408,8.4848,28.4000,24.1000,-104.7180,0.2510,1.9012,20.5300,17.5300,-1.8788,-8.3199,0.8040
