Date,12MF_PE,FundFlow_Institutional,FundFlow_Retail,FundFlow_foreigner,WTI,Gold,S&P500,NASDAQ100,Shanghai,USGG_2Y,USGG_10Y,USDCNY,USDKRW,KRGG_3Y,KRGG_10Y
2021-12-27,11.59,436197.00,-543975.00,48429.00,75.57,1808.10,4791.19,16567.50,3615.97,0.06,1.48,186.32,1186.40,1.78,2.21
2021-12-28,11.68,1518362.00,-1997335.00,449137.00,75.98,1810.20,4786.35,16488.66,3630.11,0.06,1.48,186.18,1186.20,1.79,2.20
2021-12-29,11.55,-1736141.00,1852368.00,-122632.00,76.56,1805.10,4793.06,16491.01,3597.00,0.05,1.56,186.33,1186.70,1.78,2.18
2021-12-30,11.48,-760597.00,953849.00,-213951.00,76.99,1812.70,4778.73,16429.10,3619.19,0.05,1.51,186.33,1186.60,1.80,2.25
2021-12-31,11.48,-760597.00,953849.00,-213951.00,75.21,1827.50,4766.18,16320.08,3639.78,0.05,1.51,186.02,1185.50,1.80,2.25
2022-01-01,11.48,-760597.00,953849.00,-213951.00,75.21,1827.50,4766.18,16320.08,3639.78,0.05,1.51,186.02,1185.50,1.80,2.25
2022-01-02,11.48,-760597.00,953849.00,-213951.00,75.21,1827.50,4766.18,16320.08,3639.78,0.05,1.51,186.02,1185.50,1.80,2.25
2022-01-03,11.62,-811225.00,523425.00,265219.00,76.08,1799.40,4796.56,16501.77,3639.78,0.06,1.64,186.51,1185.50,1.86,2.33
2022-01-04,11.60,-745366.00,645598.00,90519.00,76.99,1814.00,4793.54,16279.73,3632.33,0.09,1.65,187.35,1190.80,1.87,2.32
2022-01-05,11.43,-1322343.00,698366.00,617681.00,77.85,1824.60,4700.58,15771.78,3595.18,0.09,1.70,187.41,1194.30,1.91,2.38
2022-01-06,11.33,-485638.00,285053.00,180996.00,79.46,1788.70,4696.05,15765.36,3586.08,0.10,1.73,188.27,1198.20,2.01,2.48
2022-01-07,11.47,-335887.00,-243853.00,655249.00,78.90,1797.00,4677.03,15592.19,3579.54,0.10,1.77,187.94,1199.60,2.02,2.46
2022-01-08,11.48,-335887.00,-243853.00,655249.00,78.90,1797.00,4677.03,15592.19,3579.54,0.10,1.77,187.94,1199.60,2.02,2.46
2022-01-09,11.46,-335887.00,-243853.00,655249.00,78.90,1797.00,4677.03,15592.19,3579.54,0.10,1.77,187.94,1199.60,2.02,2.46
2022-01-10,11.26,-500052.00,572898.00,-81864.00,78.23,1798.40,4670.29,15614.43,3593.52,0.10,1.76,188.53,1202.40,2.06,2.48
2022-01-11,11.27,-261955.00,-218641.00,482581.00,81.22,1818.60,4713.07,15844.12,3567.44,0.13,1.75,188.20,1200.00,2.04,2.49
2022-01-12,11.44,605499.00,-1073175.00,455333.00,82.64,1827.20,4726.35,15905.10,3597.43,0.12,1.75,187.51,1195.20,2.00,2.43
2022-01-13,11.37,-303064.00,-93604.00,369794.00,82.12,1821.20,4659.03,15495.62,3555.26,0.12,1.70,187.14,1189.90,1.95,2.40
2022-01-14,11.22,-595277.00,806898.00,-245124.00,83.82,1816.50,4662.85,15611.59,3521.26,0.13,1.79,186.83,1188.20,2.04,2.45
2022-01-15,11.21,-595277.00,806898.00,-245124.00,83.82,1816.50,4662.85,15611.59,3521.26,0.13,1.79,186.83,1188.20,2.04,2.45
2022-01-16,11.21,-595277.00,806898.00,-245124.00,83.82,1816.50,4662.85,15611.59,3521.26,0.13,1.79,186.83,1188.20,2.04,2.45
2022-01-17,11.02,178177.00,481219.00,-688652.00,83.82,1816.50,4662.85,15611.59,3541.67,0.14,1.81,186.94,1187.60,2.15,2.57
2022-01-18,10.94,-227421.00,199847.00,15825.00,85.43,1812.30,4577.11,15210.76,3569.91,0.14,1.88,187.80,1192.30,2.13,2.55
2022-01-19,10.88,-10824.00,-29948.00,34186.00,86.96,1843.10,4532.76,15047.84,3558.18,0.17,1.85,187.14,1188.90,2.07,2.54
2022-01-20,10.97,109097.00,146570.00,-277816.00,86.90,1842.50,4482.73,14846.46,3555.06,0.18,1.81,187.83,1191.80,2.12,2.56
2022-01-21,10.84,-643426.00,895864.00,-220678.00,85.14,1831.80,4397.94,14438.40,3522.57,0.17,1.77,187.73,1190.40,2.13,2.54
2022-01-22,10.84,-643426.00,895864.00,-220678.00,85.14,1831.80,4397.94,14438.40,3522.57,0.17,1.77,187.73,1190.40,2.13,2.54
2022-01-23,10.84,-643426.00,895864.00,-220678.00,85.14,1831.80,4397.94,14438.40,3522.57,0.17,1.77,187.73,1190.40,2.13,2.54
2022-01-24,10.70,593596.00,-138107.00,-435859.00,83.31,1841.70,4410.13,14509.58,3524.11,0.17,1.78,188.29,1193.60,2.11,2.54
2022-01-25,10.44,-167823.00,573413.00,-431290.00,85.60,1852.70,4356.45,14149.12,3433.06,0.19,1.78,188.63,1194.20,2.17,2.58
2022-01-26,10.38,-15651.00,221420.00,-241470.00,87.35,1829.90,4349.93,14172.76,3455.67,0.20,1.87,189.34,1197.80,2.16,2.57
2022-01-27,10.62,1847754.00,-139167.00,-1705540.00,86.61,1793.30,4326.51,14003.11,3394.25,0.21,1.80,189.37,1197.00,2.22,2.61
2022-01-28,10.85,392252.00,273422.00,-700819.00,86.82,1784.90,4431.85,14454.61,3361.44,0.19,1.78,188.81,1202.40,2.19,2.59
2022-01-29,10.86,392252.00,273422.00,-700819.00,86.82,1784.90,4431.85,14454.61,3361.44,0.19,1.78,188.81,1202.40,2.19,2.59
2022-01-30,10.84,392252.00,273422.00,-700819.00,86.82,1784.90,4431.85,14454.61,3361.44,0.19,1.78,188.81,1202.40,2.19,2.59
2022-01-31,10.84,392252.00,273422.00,-700819.00,88.15,1795.00,4515.55,14930.05,3361.44,0.19,1.78,188.81,1202.40,2.19,2.59
2022-02-01,10.84,392252.00,273422.00,-700819.00,88.20,1800.30,4546.54,15019.68,3361.44,0.22,1.80,188.81,1202.40,2.19,2.59
2022-02-02,10.85,392252.00,273422.00,-700819.00,88.26,1809.20,4589.38,15139.74,3361.44,0.19,1.77,188.81,1202.40,2.19,2.59
2022-02-03,10.97,49646.00,-133322.00,83203.00,90.27,1803.00,4477.44,14501.11,3361.44,0.21,1.84,189.55,1205.70,2.16,2.57
2022-02-04,11.13,214404.00,-415089.00,190584.00,92.31,1806.60,4500.53,14694.35,3361.44,0.24,1.92,189.50,1205.40,2.19,2.62
2022-02-05,11.13,214404.00,-415089.00,190584.00,92.31,1806.60,4500.53,14694.35,3361.44,0.24,1.92,189.50,1205.40,2.19,2.62
2022-02-06,11.14,214404.00,-415089.00,190584.00,92.31,1806.60,4500.53,14694.35,3361.44,0.24,1.92,189.50,1205.40,2.19,2.62
2022-02-07,11.12,-832450.00,810997.00,-7052.00,91.32,1820.60,4483.87,14571.25,3429.58,0.22,1.92,189.42,1199.50,2.24,2.64
2022-02-08,11.18,39441.00,44595.00,-95216.00,89.36,1826.60,4521.54,14747.03,3452.63,0.28,1.97,188.52,1199.40,2.30,2.73
2022-02-09,11.31,197052.00,-460708.00,240151.00,89.66,1835.20,4587.18,15056.96,3479.95,0.28,1.95,188.14,1197.80,2.28,2.69
2022-02-10,11.34,-541870.00,-306914.00,834624.00,89.88,1836.20,4504.08,14705.64,3485.91,0.41,2.04,187.97,1196.00,2.26,2.69
2022-02-11,11.28,-695369.00,70516.00,610391.00,93.10,1840.80,4418.64,14253.84,3462.95,0.37,1.92,188.22,1196.00,2.34,2.75
2022-02-12,11.26,-695369.00,70516.00,610391.00,93.10,1840.80,4418.64,14253.84,3462.95,0.37,1.92,188.22,1196.00,2.34,2.75
2022-02-13,11.27,-695369.00,70516.00,610391.00,93.10,1840.80,4418.64,14253.84,3462.95,0.37,1.92,188.22,1196.00,2.34,2.75
2022-02-14,11.09,96032.00,-189218.00,66665.00,95.46,1868.00,4401.67,14268.59,3428.88,0.39,1.99,188.78,1199.60,2.35,2.71
2022-02-15,10.96,34169.00,170460.00,-219056.00,92.07,1854.80,4471.07,14620.82,3446.09,0.42,2.04,188.48,1198.30,2.35,2.71
2022-02-16,11.27,225384.00,-207229.00,-45192.00,93.66,1870.20,4475.01,14603.64,3465.83,0.38,2.04,189.06,1198.50,2.33,2.70
2022-02-17,11.34,434378.00,-1098205.00,649372.00,91.76,1900.70,4380.26,14171.74,3468.04,0.37,1.97,188.87,1196.90,2.30,2.71
2022-02-18,11.33,103996.00,42119.00,-151377.00,91.07,1898.60,4348.87,14009.54,3490.76,0.36,1.93,188.86,1197.10,2.32,2.73
2022-02-19,11.33,103996.00,42119.00,-151377.00,91.07,1898.60,4348.87,14009.54,3490.76,0.36,1.93,188.86,1197.10,2.32,2.73
2022-02-20,11.33,103996.00,42119.00,-151377.00,91.07,1898.60,4348.87,14009.54,3490.76,0.36,1.93,188.86,1197.10,2.32,2.73
2022-02-21,11.33,-89614.00,101679.00,-63465.00,91.07,1898.60,4348.87,14009.54,3490.61,0.35,1.87,189.14,1196.40,2.36,2.77
2022-02-22,11.16,-382375.00,671336.00,-326419.00,92.35,1906.10,4304.76,13870.53,3457.15,0.36,1.94,188.56,1194.60,2.33,2.72
2022-02-23,11.20,189479.00,63358.00,-266509.00,92.10,1909.20,4225.50,13509.43,3489.15,0.36,2.00,188.84,1194.70,2.32,2.72
2022-02-24,11.00,-482734.00,1099986.00,-666883.00,92.81,1925.10,4288.70,13974.67,3429.96,0.32,1.97,188.77,1192.10,2.23,2.62
2022-02-25,11.27,194088.00,-85052.00,-123058.00,91.59,1886.50,4384.65,14189.16,3451.41,0.35,1.97,189.50,1199.40,2.24,2.67
2022-02-26,11.27,194088.00,-85052.00,-123058.00,91.59,1886.50,4384.65,14189.16,3451.41,0.35,1.97,189.50,1199.40,2.24,2.67
2022-02-27,11.27,194088.00,-85052.00,-123058.00,91.59,1886.50,4384.65,14189.16,3451.41,0.35,1.97,189.50,1199.40,2.24,2.67
2022-02-28,11.36,-380147.00,291384.00,96092.00,95.72,1899.40,4373.94,14237.81,3462.31,0.32,1.82,190.38,1202.70,2.24,2.68
2022-03-01,11.37,-380147.00,291384.00,96092.00,103.41,1942.40,4306.26,14005.99,3488.83,0.33,1.72,190.38,1202.70,2.24,2.68
2022-03-02,11.38,-132270.00,426732.00,-306506.00,110.60,1920.90,4386.54,14243.69,3484.19,0.34,1.88,191.00,1205.60,2.19,2.61
2022-03-03,11.56,259149.00,-391044.00,132980.00,107.67,1934.40,4363.49,14035.21,3481.11,0.37,1.84,190.63,1205.00,2.20,2.65
2022-03-04,11.42,-425534.00,986527.00,-586628.00,115.68,1965.10,4328.87,13837.83,3447.65,0.34,1.74,190.41,1203.60,2.21,2.66
2022-03-05,11.42,-425534.00,986527.00,-586628.00,115.68,1965.10,4328.87,13837.83,3447.65,0.34,1.74,190.41,1203.60,2.21,2.66
2022-03-06,11.42,-425534.00,986527.00,-586628.00,115.68,1965.10,4328.87,13837.83,3447.65,0.34,1.74,190.41,1203.60,2.21,2.66
2022-03-07,11.13,-959933.00,2115293.00,-1181396.00,119.40,1993.90,4201.09,13319.38,3372.86,0.34,1.78,191.69,1211.50,2.29,2.71
2022-03-08,11.01,-291311.00,731896.00,-473554.00,123.70,2040.10,4170.70,13267.61,3293.53,0.38,1.84,193.87,1225.40,2.29,2.72
2022-03-09,11.01,-291311.00,731896.00,-473554.00,108.70,1985.90,4277.88,13742.20,3256.39,0.38,1.95,193.87,1225.40,2.29,2.72
2022-03-10,11.26,764821.00,-352608.00,-427223.00,106.02,1998.10,4259.52,13591.00,3296.09,0.40,1.99,195.40,1234.50,2.27,2.73
2022-03-11,11.16,-371126.00,1029852.00,-686487.00,109.33,1982.70,4204.31,13301.83,3309.75,0.40,2.00,194.36,1228.70,2.26,2.70
2022-03-12,11.16,-371126.00,1029852.00,-686487.00,109.33,1982.70,4204.31,13301.83,3309.75,0.40,2.00,194.36,1228.70,2.26,2.70
2022-03-13,11.16,-371126.00,1029852.00,-686487.00,109.33,1982.70,4204.31,13301.83,3309.75,0.40,2.00,194.36,1228.70,2.26,2.70
2022-03-14,11.10,5480.00,624177.00,-639083.00,103.01,1959.60,4173.11,13046.64,3223.53,0.42,2.14,194.39,1232.40,2.28,2.74
2022-03-15,10.99,47489.00,599187.00,-675515.00,96.44,1928.50,4262.45,13458.56,3063.97,0.46,2.15,194.57,1238.60,2.29,2.75
2022-03-16,11.16,365705.00,-236358.00,-134139.00,95.04,1908.00,4357.86,13956.78,3170.71,0.46,2.19,194.91,1241.70,2.27,2.77
2022-03-17,11.31,250356.00,-694725.00,463312.00,102.98,1942.10,4411.67,14118.60,3215.04,0.40,2.17,195.27,1240.40,2.22,2.70
2022-03-18,11.35,-14177.00,135216.00,-102058.00,104.70,1928.20,4463.12,14420.08,3251.07,0.41,2.15,192.31,1220.60,2.23,2.74
2022-03-19,11.35,-14177.00,135216.00,-102058.00,104.70,1928.20,4463.12,14420.08,3251.07,0.41,2.15,192.31,1220.60,2.23,2.74
2022-03-20,11.35,-14177.00,135216.00,-102058.00,104.70,1928.20,4463.12,14420.08,3251.07,0.41,2.15,192.31,1220.60,2.23,2.74
2022-03-21,11.24,-334608.00,805524.00,-489416.00,112.12,1928.60,4461.18,14376.09,3253.69,0.49,2.30,190.39,1211.10,2.27,2.74
2022-03-22,11.34,-32343.00,-185535.00,219855.00,111.76,1920.70,4511.61,14654.33,3259.86,0.54,2.38,190.95,1213.70,2.40,2.83
2022-03-23,11.43,235527.00,-298593.00,57180.00,114.93,1936.60,4456.24,14447.55,3271.03,0.50,2.29,191.85,1221.40,2.43,2.83
2022-03-24,11.37,-1585933.00,508425.00,1016678.00,112.34,1961.60,4520.16,14765.69,3250.26,0.52,2.37,190.31,1212.70,2.46,2.86
2022-03-25,11.37,-127570.00,662670.00,-551512.00,113.90,1953.80,4543.06,14754.31,3212.24,0.54,2.49,191.50,1219.40,2.51,2.87
2022-03-26,11.37,-127570.00,662670.00,-551512.00,113.90,1953.80,4543.06,14754.31,3212.24,0.54,2.49,191.50,1219.40,2.51,2.87
2022-03-27,11.37,-127570.00,662670.00,-551512.00,113.90,1953.80,4543.06,14754.31,3212.24,0.54,2.49,191.50,1219.40,2.51,2.87
2022-03-28,11.36,67754.00,191531.00,-262327.00,105.96,1939.60,4575.52,14987.40,3214.50,0.56,2.47,191.37,1218.30,2.75,3.03
2022-03-29,11.36,326435.00,-8810.00,-279459.00,104.24,1912.00,4631.60,15239.32,3203.94,0.57,2.40,192.35,1225.70,2.70,2.97
2022-03-30,11.38,160439.00,-138768.00,-9945.00,107.82,1933.50,4602.45,15071.55,3266.60,0.54,2.36,191.78,1220.50,2.62,2.89
2022-03-31,11.41,188555.00,-13085.00,-173806.00,100.28,1949.20,4530.41,14838.49,3252.20,0.52,2.35,190.75,1210.80,2.66,2.97
2022-04-01,11.34,-783081.00,846015.00,-68173.00,99.27,1919.10,4545.86,14861.21,3282.72,0.53,2.39,190.96,1210.70,2.78,3.01
2022-04-02,11.34,-783081.00,846015.00,-68173.00,99.27,1919.10,4545.86,14861.21,3282.72,0.53,2.39,190.96,1210.70,2.78,3.01
2022-04-03,11.34,-783081.00,846015.00,-68173.00,99.27,1919.10,4545.86,14861.21,3282.72,0.53,2.39,190.96,1210.70,2.78,3.01
2022-04-04,11.38,13658.00,-2418.00,22104.00,103.28,1929.20,4582.64,15159.58,3282.72,0.57,2.39,191.12,1216.10,2.84,3.07
2022-04-05,11.36,-247519.00,238230.00,14382.00,101.96,1922.90,4525.12,14820.64,3282.72,0.69,2.55,191.21,1216.70,2.88,3.08
2022-04-06,11.26,-565691.00,1140337.00,-583783.00,96.23,1918.40,4481.15,14498.89,3283.43,0.69,2.60,190.57,1212.60,2.94,3.13
2022-04-07,11.11,-520453.00,1279759.00,-768004.00,96.03,1933.80,4500.21,14531.81,3236.70,0.68,2.67,191.68,1219.10,2.91,3.13
2022-04-08,11.08,9731.00,423297.00,-454295.00,98.26,1941.60,4488.28,14327.26,3251.85,0.70,2.70,191.58,1218.50,2.99,3.17
2022-04-09,11.08,9731.00,423297.00,-454295.00,98.26,1941.60,4488.28,14327.26,3251.85,0.70,2.70,191.58,1218.50,2.99,3.17
2022-04-10,11.08,9731.00,423297.00,-454295.00,98.26,1941.60,4488.28,14327.26,3251.85,0.70,2.70,191.58,1218.50,2.99,3.17
2022-04-11,11.04,1667.00,126288.00,-134467.00,94.29,1944.30,4412.53,13990.20,3167.13,0.71,2.77,192.30,1224.00,3.19,3.31
2022-04-12,11.01,-120532.00,561550.00,-465710.00,100.60,1972.10,4397.45,13940.24,3213.33,0.76,2.73,193.41,1232.00,3.11,3.31
2022-04-13,11.24,638963.00,-583730.00,-65072.00,104.25,1981.00,4446.59,14217.29,3186.82,0.76,2.70,194.25,1236.60,3.00,3.29
2022-04-14,11.27,154475.00,89666.00,-252520.00,106.95,1970.90,4392.59,13893.22,3225.64,0.79,2.83,192.79,1227.70,2.89,3.22
2022-04-15,11.18,-442816.00,748821.00,-318041.00,106.95,1970.90,4392.59,13893.22,3211.24,0.79,2.83,191.93,1224.20,2.94,3.30
2022-04-16,11.18,-442816.00,748821.00,-318041.00,106.95,1970.90,4392.59,13893.22,3211.24,0.79,2.83,191.93,1224.20,2.94,3.30
2022-04-17,11.18,-442816.00,748821.00,-318041.00,106.95,1970.90,4392.59,13893.22,3211.24,0.79,2.83,191.93,1224.20,2.94,3.30
2022-04-18,11.22,-19056.00,102194.00,-94610.00,108.21,1982.90,4391.69,13910.76,3195.52,0.78,2.86,193.07,1230.10,2.99,3.36
2022-04-19,11.33,336553.00,-343105.00,32974.00,102.56,1955.70,4462.21,14210.26,3194.03,0.86,2.94,193.62,1232.80,2.98,3.35
2022-04-20,11.36,-160787.00,73647.00,94496.00,102.75,1952.30,4459.45,13998.53,3151.05,0.82,2.83,193.15,1234.90,2.96,3.31
2022-04-21,11.39,637022.00,-567243.00,-59662.00,103.79,1944.90,4393.66,13720.45,3079.81,0.83,2.91,192.72,1237.10,2.93,3.30
2022-04-22,11.30,-697712.00,836284.00,-155445.00,102.07,1931.00,4271.78,13356.87,3086.92,0.83,2.91,191.67,1236.40,2.97,3.31
2022-04-23,11.30,-697712.00,836284.00,-155445.00,102.07,1931.00,4271.78,13356.87,3086.92,0.83,2.91,191.67,1236.40,2.97,3.31
2022-04-24,11.30,-697712.00,836284.00,-155445.00,102.07,1931.00,4271.78,13356.87,3086.92,0.83,2.91,191.67,1236.40,2.97,3.31
2022-04-25,11.07,-347968.00,1063437.00,-722589.00,98.54,1893.20,4296.12,13533.22,2928.51,0.83,2.82,190.99,1241.70,2.86,3.19
2022-04-26,11.04,269627.00,-60727.00,-246645.00,101.70,1901.40,4175.20,13009.71,2886.43,0.86,2.73,190.13,1247.10,2.83,3.19
2022-04-27,10.89,-241856.00,905287.00,-679798.00,102.02,1885.90,4183.96,13003.36,2958.28,0.83,2.83,190.39,1248.30,2.90,3.19
2022-04-28,10.97,194136.00,-168551.00,-36503.00,105.36,1888.70,4287.50,13456.06,2975.48,0.83,2.83,192.53,1263.10,2.93,3.17
2022-04-29,11.00,493116.00,-493109.00,14191.00,104.69,1909.30,4131.93,12854.80,3047.06,0.84,2.94,191.58,1269.40,2.96,3.24
2022-04-30,11.00,493116.00,-493109.00,14191.00,104.69,1909.30,4131.93,12854.80,3047.06,0.84,2.94,191.58,1269.40,2.96,3.24
2022-05-01,11.00,493116.00,-493109.00,14191.00,104.69,1909.30,4131.93,12854.80,3047.06,0.84,2.94,191.58,1269.40,2.96,3.24
2022-05-02,10.92,-180762.00,224911.00,-67589.00,105.17,1861.80,4155.38,13075.85,3047.06,0.80,2.98,191.48,1265.40,3.09,3.38
2022-05-03,10.88,-214263.00,104355.00,119092.00,102.41,1868.80,4175.48,13089.90,3047.06,0.93,2.98,191.54,1265.80,3.14,3.41
2022-05-04,10.85,-150302.00,101055.00,31401.00,107.81,1867.00,4300.17,13535.71,3047.06,0.92,2.95,191.53,1265.70,3.18,3.43
2022-05-05,10.84,-150302.00,101055.00,31401.00,108.26,1874.00,4146.87,12850.55,3067.76,0.85,3.04,191.53,1265.70,3.18,3.43
2022-05-06,10.64,-300110.00,764348.00,-481070.00,109.77,1881.20,4123.34,12693.54,3001.56,0.85,3.14,189.58,1261.80,3.15,3.43
2022-05-07,10.64,-300110.00,764348.00,-481070.00,109.77,1881.20,4123.34,12693.54,3001.56,0.85,3.14,189.58,1261.80,3.15,3.43
2022-05-08,10.64,-300110.00,764348.00,-481070.00,109.77,1881.20,4123.34,12693.54,3001.56,0.85,3.14,189.58,1261.80,3.15,3.43
2022-05-09,10.48,-176657.00,337812.00,-195631.00,103.09,1857.10,3991.24,12187.72,3004.14,0.83,3.03,190.91,1272.70,3.06,3.41
2022-05-10,10.41,7427.00,285999.00,-319896.00,99.76,1839.90,4001.05,12345.86,3035.84,0.91,2.99,189.37,1274.60,3.05,3.40
2022-05-11,10.39,-89334.00,345324.00,-288935.00,105.71,1852.60,3935.18,11967.56,3058.70,0.90,2.93,189.39,1275.50,2.93,3.27
2022-05-12,10.23,-157463.00,390776.00,-279702.00,106.13,1823.80,3930.08,11945.50,3054.99,0.94,2.86,190.00,1277.00,2.90,3.17
2022-05-13,10.45,861773.00,-908082.00,64045.00,110.49,1807.40,4023.89,12387.40,3084.28,0.99,2.93,189.54,1286.40,2.91,3.22
2022-05-14,10.45,861773.00,-908082.00,64045.00,110.49,1807.40,4023.89,12387.40,3084.28,0.99,2.93,189.54,1286.40,2.91,3.22
2022-05-15,10.43,861773.00,-908082.00,64045.00,110.49,1807.40,4023.89,12387.40,3084.28,0.99,2.93,189.54,1286.40,2.91,3.22
2022-05-16,10.51,-115822.00,65039.00,834.00,114.20,1813.50,4008.01,12243.58,3073.75,1.03,2.89,189.42,1286.00,3.05,3.28
2022-05-17,10.62,541057.00,-308608.00,-54114.00,112.40,1818.20,4088.85,12564.10,3093.70,1.07,3.00,188.85,1281.60,3.03,3.29
2022-05-18,10.65,-349586.00,26255.00,297030.00,109.59,1815.90,3923.68,11928.31,3085.98,1.04,2.88,189.56,1277.20,3.07,3.32
2022-05-19,10.53,-482881.00,516545.00,-89279.00,112.21,1841.20,3900.79,11875.63,3096.96,1.05,2.84,187.92,1269.30,3.05,3.31
2022-05-20,10.72,836625.00,-1041465.00,194552.00,113.23,1841.80,3901.36,11835.62,3146.57,1.03,2.79,189.88,1274.60,3.01,3.25
2022-05-21,10.72,836625.00,-1041465.00,194552.00,113.23,1841.80,3901.36,11835.62,3146.57,1.03,2.79,189.88,1274.60,3.01,3.25
2022-05-22,10.72,836625.00,-1041465.00,194552.00,113.23,1841.80,3901.36,11835.62,3146.57,1.03,2.79,189.88,1274.60,3.01,3.25
2022-05-23,10.75,169756.00,-164371.00,-30859.00,110.29,1847.80,3973.75,12034.28,3146.86,1.03,2.86,189.68,1269.50,3.02,3.26
2022-05-24,10.57,-282096.00,578649.00,-323628.00,109.77,1865.10,3941.48,11769.84,3070.93,1.07,2.75,190.61,1267.70,2.97,3.21
2022-05-25,10.62,511218.00,-358377.00,-166079.00,110.33,1846.20,3978.73,11943.93,3107.46,1.07,2.75,190.01,1264.30,2.95,3.18
2022-05-26,10.60,-154573.00,93592.00,36039.00,114.09,1847.40,4057.84,12276.79,3123.11,1.06,2.74,188.76,1263.30,2.96,3.24
2022-05-27,10.70,554381.00,-744235.00,273359.00,115.07,1851.30,4158.24,12681.42,3130.24,1.09,2.74,187.92,1266.40,2.95,3.21
2022-05-28,10.70,554381.00,-744235.00,273359.00,115.07,1851.30,4158.24,12681.42,3130.24,1.09,2.74,187.92,1266.40,2.95,3.21
2022-05-29,10.70,554381.00,-744235.00,273359.00,115.07,1851.30,4158.24,12681.42,3130.24,1.09,2.74,187.92,1266.40,2.95,3.21
2022-05-30,10.81,420327.00,-801298.00,348536.00,115.07,1851.30,4158.24,12681.42,3149.06,1.08,2.81,187.64,1256.90,2.94,3.21
2022-05-31,10.85,-585503.00,-508787.00,1058565.00,114.67,1842.70,4132.15,12642.10,3186.43,1.07,2.85,187.04,1245.80,3.03,3.33
2022-06-01,10.85,-585503.00,-508787.00,1058565.00,115.26,1843.30,4101.23,12548.36,3182.16,1.13,2.91,187.04,1245.80,3.03,3.33
