Date,12MF_PE,FundFlow_Institutional,FundFlow_Retail,FundFlow_foreigner,WTI,Gold,S&P500,NASDAQ100,Shanghai,USGG_2Y,USGG_10Y,USDCNY,USDKRW,KRGG_3Y,KRGG_10Y
2022-09-07,10.22,"-226,323.00","685,893.00","-488,943.00",81.94,"1,715.30","3,979.87","12,259.39","3,246.29",3.05,3.27,197.04,"1,370.30",3.69,3.74
2022-09-08,10.26,"234,215.00","140,631.00","-385,655.00",83.54,"1,708.00","4,006.18","12,321.19","3,235.59",3.03,3.32,198.86,"1,385.30",3.54,3.62
2022-09-09,10.25,"234,215.00","140,631.00","-385,655.00",86.79,"1,716.20","4,067.36","12,588.29","3,262.05",3.04,3.32,198.86,"1,385.30",3.54,3.62
2022-09-10,10.25,"234,215.00","140,631.00","-385,655.00",86.79,"1,716.20","4,067.36","12,588.29","3,262.05",3.04,3.32,198.86,"1,385.30",3.54,3.62
2022-09-11,10.25,"234,215.00","140,631.00","-385,655.00",86.79,"1,716.20","4,067.36","12,588.29","3,262.05",3.04,3.32,198.86,"1,385.30",3.54,3.62
2022-09-12,10.25,"234,215.00","140,631.00","-385,655.00",87.78,"1,728.10","4,110.41","12,739.72","3,262.05",3.07,3.36,198.86,"1,385.30",3.54,3.62
2022-09-13,10.54,"715,514.00","-1,103,041.00","396,810.00",87.31,"1,705.00","3,932.69","12,033.62","3,263.80",3.26,3.41,199.41,"1,381.20",3.54,3.62
2022-09-14,10.40,"-239,564.00","389,788.00","-163,574.00",88.48,"1,696.50","3,946.01","12,134.40","3,237.54",3.21,3.40,198.51,"1,374.80",3.59,3.65
2022-09-15,10.38,"-143,752.00","349,256.00","-222,975.00",85.10,"1,665.40","3,901.35","11,927.49","3,199.92",3.19,3.45,199.90,"1,391.70",3.77,3.79
2022-09-16,10.32,"-408,156.00","444,465.00","-46,464.00",85.11,"1,671.70","3,873.33","11,861.38","3,126.40",3.17,3.46,199.33,"1,394.20",3.77,3.77
2022-09-17,10.32,"-408,156.00","444,465.00","-46,464.00",85.11,"1,671.70","3,873.33","11,861.38","3,126.40",3.17,3.46,199.33,"1,394.20",3.77,3.77
2022-09-18,10.32,"-408,156.00","444,465.00","-46,464.00",85.11,"1,671.70","3,873.33","11,861.38","3,126.40",3.17,3.46,199.33,"1,394.20",3.77,3.77
2022-09-19,10.23,"-41,094.00","27,543.00",137.00,85.73,"1,666.20","3,899.89","11,953.27","3,115.60",3.13,3.49,199.74,"1,394.20",3.76,3.79
2022-09-20,10.30,"283,323.00","-224,992.00","-58,468.00",84.45,"1,659.70","3,855.93","11,851.54","3,122.41",3.35,3.57,198.40,"1,390.10",3.82,3.84
2022-09-21,10.20,"-67,229.00","329,112.00","-275,527.00",82.94,"1,664.60","3,789.93","11,637.79","3,117.18",3.29,3.53,197.93,"1,389.10",3.85,3.89
2022-09-22,10.15,"-281,424.00","312,719.00","-58,655.00",83.49,"1,670.80","3,757.99","11,501.65","3,108.91",3.23,3.71,197.70,"1,393.60",4.10,4.00
2022-09-23,9.98,"-251,008.00","431,295.00","-190,490.00",78.74,"1,645.30","3,693.23","11,311.24","3,088.37",3.20,3.69,198.92,"1,408.00",4.20,4.11
2022-09-24,9.98,"-251,008.00","431,295.00","-190,490.00",78.74,"1,645.30","3,693.23","11,311.24","3,088.37",3.20,3.69,198.92,"1,408.00",4.20,4.11
2022-09-25,9.98,"-251,008.00","431,295.00","-190,490.00",78.74,"1,645.30","3,693.23","11,311.24","3,088.37",3.20,3.69,198.92,"1,408.00",4.20,4.11
2022-09-26,9.72,"276,919.00","-242,406.00","-5,559.00",76.71,"1,623.30","3,655.04","11,254.11","3,051.23",3.27,3.93,197.58,"1,408.40",4.55,4.34
2022-09-27,9.77,"257,335.00","-30,742.00","-243,590.00",78.50,"1,626.70","3,647.29","11,271.75","3,093.86",3.33,3.95,200.41,"1,429.70",4.30,4.21
2022-09-28,9.57,"-180,791.00","324,200.00","-142,743.00",82.15,"1,660.40","3,719.04","11,493.83","3,045.07",3.37,3.74,198.83,"1,427.20",4.34,4.33
2022-09-29,9.60,"-2,226.00","-224,392.00","219,626.00",81.23,"1,658.50","3,640.47","11,164.78","3,041.20",3.31,3.78,199.50,"1,436.50",4.30,4.23
2022-09-30,9.58,"108,661.00","-282,183.00","164,815.00",79.49,"1,662.40","3,585.62","10,971.22","3,024.39",3.28,3.83,201.38,"1,434.80",4.19,4.10
2022-10-01,9.57,"108,661.00","-282,183.00","164,815.00",79.49,"1,662.40","3,585.62","10,971.22","3,024.39",3.28,3.83,201.38,"1,434.80",4.19,4.10
2022-10-02,9.57,"108,661.00","-282,183.00","164,815.00",79.49,"1,662.40","3,585.62","10,971.22","3,024.39",3.28,3.83,201.38,"1,434.80",4.19,4.10
2022-10-03,9.58,"108,661.00","-282,183.00","164,815.00",83.63,"1,692.90","3,678.43","11,229.73","3,024.39",3.25,3.64,201.38,"1,434.80",4.19,4.10
2022-10-04,9.87,"-17,324.00","-203,832.00","218,003.00",86.52,"1,721.10","3,790.93","11,582.54","3,024.39",3.40,3.64,201.25,"1,432.10",4.08,4.01
2022-10-05,9.93,"-550,944.00","452,446.00","78,872.00",87.76,"1,711.40","3,783.28","11,573.18","3,024.39",3.39,3.76,201.12,"1,431.20",4.16,4.10
2022-10-06,10.04,"-73,975.00","-185,192.00","252,014.00",88.45,"1,711.70","3,744.52","11,485.50","3,024.39",3.38,3.83,199.42,"1,419.10",4.15,4.10
2022-10-07,10.02,"-153,790.00","45,718.00","100,533.00",92.64,"1,700.50","3,639.66","11,039.47","3,024.39",3.38,3.89,197.33,"1,404.20",4.28,4.21
2022-10-08,10.02,"-153,790.00","45,718.00","100,533.00",92.64,"1,700.50","3,639.66","11,039.47","3,024.39",3.38,3.89,197.33,"1,404.20",4.28,4.21
2022-10-09,10.03,"-153,790.00","45,718.00","100,533.00",92.64,"1,700.50","3,639.66","11,039.47","3,024.39",3.38,3.89,197.33,"1,404.20",4.28,4.21
2022-10-10,10.03,"-153,790.00","45,718.00","100,533.00",91.13,"1,667.30","3,612.39","10,926.97","2,974.15",3.43,3.96,197.33,"1,404.20",4.28,4.21
2022-10-11,9.96,"-309,703.00","108,122.00","196,866.00",89.35,"1,678.70","3,588.84","10,791.35","2,979.79",3.44,3.95,197.12,"1,410.30",4.34,4.31
2022-10-12,10.06,"-104,891.00","-146,008.00","237,942.00",87.27,"1,670.30","3,577.03","10,785.61","3,025.51",3.62,3.90,200.06,"1,433.50",4.11,4.11
2022-10-13,9.89,"-299,348.00","71,902.00","201,337.00",89.11,"1,670.00","3,669.91","11,033.58","3,016.36",3.70,3.95,199.36,"1,430.40",4.20,4.24
2022-10-14,10.13,"363,134.00","-622,505.00","261,545.00",85.61,"1,641.70","3,583.07","10,692.06","3,071.99",3.72,4.02,199.01,"1,427.00",4.21,4.18
2022-10-15,10.14,"363,134.00","-622,505.00","261,545.00",85.61,"1,641.70","3,583.07","10,692.06","3,071.99",3.72,4.02,199.01,"1,427.00",4.21,4.18
2022-10-16,10.13,"363,134.00","-622,505.00","261,545.00",85.61,"1,641.70","3,583.07","10,692.06","3,071.99",3.72,4.02,199.01,"1,427.00",4.21,4.18
2022-10-17,10.18,"-316,840.00","54,254.00","262,016.00",85.46,"1,657.00","3,677.95","11,062.53","3,084.94",3.78,4.01,198.71,"1,428.90",4.24,4.22
2022-10-18,10.34,"155,155.00","-228,283.00","77,952.00",82.82,"1,649.00","3,719.98","11,147.74","3,080.96",3.93,4.01,199.63,"1,436.60",4.24,4.28
2022-10-19,10.31,"-82,069.00","-91,420.00","149,666.00",85.55,"1,627.50","3,695.16","11,103.38","3,044.38",4.00,4.14,197.94,"1,425.60",4.33,4.40
2022-10-20,10.25,"-409,288.00","399,814.00","-23,255.00",85.98,"1,630.80","3,665.78","11,046.71","3,035.05",4.00,4.23,196.52,"1,420.60",4.35,4.44
2022-10-21,10.25,"9,009.00","-69,762.00","32,761.00",85.05,"1,651.00","3,752.75","11,310.33","3,038.93",3.99,4.22,198.39,"1,431.70",4.50,4.63
2022-10-22,10.25,"9,009.00","-69,762.00","32,761.00",85.05,"1,651.00","3,752.75","11,310.33","3,038.93",3.99,4.22,198.39,"1,431.70",4.50,4.63
2022-10-23,10.25,"9,009.00","-69,762.00","32,761.00",85.05,"1,651.00","3,752.75","11,310.33","3,038.93",3.99,4.22,198.39,"1,431.70",4.50,4.63
2022-10-24,10.37,"321,683.00","-482,351.00","145,286.00",84.58,"1,648.70","3,797.34","11,430.26","2,977.56",4.02,4.25,198.32,"1,436.60",4.31,4.50
2022-10-25,10.47,"65,708.00","-134,126.00","73,040.00",85.32,"1,652.80","3,859.11","11,669.99","2,976.28",4.07,4.10,197.80,"1,436.60",4.22,4.35
2022-10-26,10.65,"-107,831.00","-497,031.00","600,346.00",87.91,"1,664.00","3,830.60","11,405.90","2,999.50",4.03,4.01,197.61,"1,436.50",4.21,4.28
2022-10-27,10.91,"514,522.00","-903,687.00","378,575.00",89.08,"1,660.70","3,807.30","11,191.63","2,982.90",4.05,3.93,199.11,"1,428.20",4.25,4.31
2022-10-28,10.77,"251,966.00","-67,991.00","-192,073.00",87.90,"1,639.60","3,901.06","11,546.21","2,915.93",4.08,4.01,196.17,"1,418.10",4.11,4.17
2022-10-29,10.77,"251,966.00","-67,991.00","-192,073.00",87.90,"1,639.60","3,901.06","11,546.21","2,915.93",4.08,4.01,196.17,"1,418.10",4.11,4.17
2022-10-30,10.77,"251,966.00","-67,991.00","-192,073.00",87.90,"1,639.60","3,901.06","11,546.21","2,915.93",4.08,4.01,196.17,"1,418.10",4.11,4.17
2022-10-31,10.96,"-27,799.00","-205,827.00","230,274.00",86.53,"1,635.90","3,871.98","11,405.57","2,893.48",4.09,4.05,195.70,"1,419.30",4.19,4.24
2022-11-01,11.16,"194,314.00","-723,440.00","492,423.00",88.37,"1,645.00","3,856.10","11,288.95","2,969.20",4.15,4.05,194.74,"1,422.20",4.07,4.14
2022-11-02,11.18,"-338,375.00","-181,850.00","524,187.00",90.00,"1,645.70","3,759.69","10,906.34","3,003.37",4.14,4.10,195.36,"1,421.70",4.10,4.14
2022-11-03,11.14,"-584,087.00","387,533.00","173,459.00",88.17,"1,627.30","3,719.89","10,690.60","2,997.81",4.14,4.15,194.51,"1,418.00",4.16,4.20
2022-11-04,11.23,"101,482.00","-145,802.00","41,981.00",92.61,"1,672.50","3,770.55","10,857.03","3,070.80",4.12,4.16,194.77,"1,422.10",4.12,4.18
2022-11-05,11.24,"101,482.00","-145,802.00","41,981.00",92.61,"1,672.50","3,770.55","10,857.03","3,070.80",4.12,4.16,194.77,"1,422.10",4.12,4.18
2022-11-06,11.24,"101,482.00","-145,802.00","41,981.00",92.61,"1,672.50","3,770.55","10,857.03","3,070.80",4.12,4.16,194.77,"1,422.10",4.12,4.18
2022-11-07,11.37,"276,790.00","-405,015.00","111,918.00",91.79,"1,676.50","3,806.80","10,977.00","3,077.82",4.09,4.22,197.97,"1,422.40",4.19,4.26
2022-11-08,11.55,"436,148.00","-723,769.00","277,909.00",88.91,"1,712.10","3,828.11","11,059.50","3,064.49",4.20,4.13,194.55,"1,406.50",4.16,4.24
2022-11-09,11.68,"346,574.00","-776,319.00","413,976.00",85.83,"1,710.10","3,748.57","10,797.55","3,048.17",4.20,4.10,191.37,"1,387.30",4.09,4.18
2022-11-10,11.57,"-168,700.00","238,772.00","-107,495.00",86.47,"1,750.30","3,956.37","11,605.96","3,036.13",4.20,3.81,188.94,"1,368.30",4.03,4.07
2022-11-11,11.98,"991,569.00","-1,673,345.00","700,392.00",88.96,"1,766.00","3,992.93","11,817.01","3,087.29",4.20,3.81,190.64,"1,370.10",3.83,3.89
2022-11-12,11.98,"991,569.00","-1,673,345.00","700,392.00",88.96,"1,766.00","3,992.93","11,817.01","3,087.29",4.20,3.81,190.64,"1,370.10",3.83,3.89
2022-11-13,11.98,"991,569.00","-1,673,345.00","700,392.00",88.96,"1,766.00","3,992.93","11,817.01","3,087.29",4.20,3.81,190.64,"1,370.10",3.83,3.89
2022-11-14,11.94,"-171,291.00","19,553.00","143,053.00",85.87,"1,773.60","3,957.25","11,700.94","3,083.40",4.18,3.86,187.68,"1,334.10",3.85,3.93
2022-11-15,11.97,"-79,998.00","325,891.00","-235,761.00",86.92,"1,773.80","3,991.73","11,871.15","3,134.08",4.24,3.78,186.64,"1,320.30",3.75,3.86
2022-11-16,11.98,"-230,441.00","178,149.00","88,490.00",85.59,"1,773.00","3,958.79","11,699.09","3,119.98",4.23,3.69,187.72,"1,322.40",3.81,3.90
2022-11-17,11.91,"-120,385.00","488,089.00","-382,192.00",81.64,"1,760.80","3,946.56","11,676.86","3,115.43",4.23,3.77,187.00,"1,325.60",3.80,3.85
2022-11-18,11.93,"-77,530.00","-150,712.00","199,983.00",80.08,"1,751.90","3,965.34","11,677.02","3,097.24",4.25,3.83,187.02,"1,338.40",3.79,3.80
2022-11-19,11.93,"-77,530.00","-150,712.00","199,983.00",80.08,"1,751.90","3,965.34","11,677.02","3,097.24",4.25,3.83,187.02,"1,338.40",3.79,3.80
2022-11-20,11.93,"-77,530.00","-150,712.00","199,983.00",80.08,"1,751.90","3,965.34","11,677.02","3,097.24",4.25,3.83,187.02,"1,338.40",3.79,3.80
2022-11-21,11.82,"79,826.00","66,187.00","-164,860.00",79.73,"1,737.40","3,949.94","11,553.45","3,085.04",4.22,3.84,188.21,"1,340.00",3.84,3.76
2022-11-22,11.72,"-3,261.00","-24,373.00","15,801.00",80.95,"1,738.30","4,003.58","11,724.84","3,088.94",4.31,3.76,188.73,"1,352.30",3.84,3.77
2022-11-23,11.81,"-24,399.00","-96,840.00","90,326.00",77.94,"1,744.90","4,027.26","11,838.71","3,096.91",4.31,3.69,189.88,"1,355.70",3.85,3.77
2022-11-24,11.94,"66,044.00","-217,727.00","126,162.00",77.94,"1,744.90","4,027.26","11,838.71","3,089.31",4.36,3.66,188.86,"1,352.30",3.69,3.62
2022-11-25,11.90,"32,965.00","-116,462.00","313,406.00",76.28,"1,753.30","4,026.12","11,759.62","3,101.69",4.31,3.69,186.41,"1,333.20",3.64,3.62
2022-11-26,11.90,"32,965.00","-116,462.00","313,406.00",76.28,"1,753.30","4,026.12","11,759.62","3,101.69",4.31,3.69,186.41,"1,333.20",3.64,3.62
2022-11-27,11.90,"32,965.00","-116,462.00","313,406.00",76.28,"1,753.30","4,026.12","11,759.62","3,101.69",4.31,3.69,186.41,"1,333.20",3.64,3.62
2022-11-28,11.77,"-266,116.00","353,255.00","-122,469.00",77.24,"1,740.10","3,963.94","11,587.75","3,078.55",4.40,3.68,185.17,"1,326.80",3.67,3.61
2022-11-29,11.83,"317,157.00","-390,840.00","60,007.00",78.20,"1,740.10","3,957.63","11,503.45","3,149.75",4.38,3.75,185.76,"1,339.00",3.72,3.67
2022-11-30,12.05,"-497,231.00","-609,849.00","1,128,499.00",80.55,"1,746.00","4,080.11","12,030.06","3,151.34",4.36,3.61,185.98,"1,331.50",3.69,3.67
2022-12-01,12.03,"227,610.00","-279,249.00","32,521.00",81.22,"1,801.10","4,076.57","12,041.89","3,165.47",4.32,3.51,186.13,"1,320.10",3.65,3.66
2022-12-02,11.80,"-509,190.00","909,673.00","-403,612.00",79.98,"1,795.90","4,071.70","11,994.26","3,156.14",4.32,3.49,184.66,"1,300.80",3.62,3.58
2022-12-03,11.80,"-509,190.00","909,673.00","-403,612.00",79.98,"1,795.90","4,071.70","11,994.26","3,156.14",4.32,3.49,184.66,"1,300.80",3.62,3.58
2022-12-04,11.80,"-509,190.00","909,673.00","-403,612.00",79.98,"1,795.90","4,071.70","11,994.26","3,156.14",4.32,3.49,184.66,"1,300.80",3.62,3.58
2022-12-05,11.73,"-14,904.00","302,348.00","-293,301.00",76.93,"1,767.40","3,998.84","11,786.80","3,211.81",4.31,3.58,185.26,"1,300.40",3.61,3.55
2022-12-06,11.61,"-306,312.00","380,876.00","-96,654.00",74.25,"1,769.30","3,941.26","11,549.68","3,212.53",4.37,3.53,185.75,"1,293.20",3.63,3.50
2022-12-07,11.56,-961.00,"181,432.00","-196,170.00",72.01,"1,785.50","3,933.92","11,497.39","3,199.62",4.30,3.42,187.11,"1,309.00",3.67,3.52
2022-12-08,11.53,"226,127.00","206,201.00","-476,048.00",71.46,"1,788.70","3,963.51","11,637.50","3,197.35",4.27,3.49,189.26,"1,319.50",3.68,3.53
2022-12-09,11.62,"407,672.00","-509,258.00","99,107.00",71.02,"1,798.10","3,934.38","11,563.33","3,206.95",4.29,3.59,189.51,"1,320.40",3.66,3.49
2022-12-10,11.62,"407,672.00","-509,258.00","99,107.00",71.02,"1,798.10","3,934.38","11,563.33","3,206.95",4.29,3.59,189.51,"1,320.40",3.66,3.49
2022-12-11,11.62,"407,672.00","-509,258.00","99,107.00",71.02,"1,798.10","3,934.38","11,563.33","3,206.95",4.29,3.59,189.51,"1,320.40",3.66,3.49
2022-12-12,11.55,"-43,901.00",-349.00,"17,320.00",73.17,"1,780.50","3,990.56","11,706.44","3,179.04",4.29,3.62,187.77,"1,306.60",3.62,3.45
2022-12-13,11.54,"44,108.00","34,938.00","-111,875.00",75.39,"1,813.90","4,019.65","11,834.21","3,176.33",4.36,3.50,187.74,"1,310.00",3.62,3.47
2022-12-14,11.61,"214,263.00","-452,270.00","231,741.00",77.28,"1,807.50","3,995.32","11,740.92","3,176.53",4.35,3.48,187.83,"1,304.40",3.53,3.41
2022-12-15,11.43,"-437,099.00","457,223.00","-55,578.00",76.11,"1,777.20","3,895.75","11,345.22","3,168.65",4.33,3.45,186.45,"1,296.00",3.54,3.38
2022-12-16,11.44,"-351,431.00","26,280.00","292,162.00",74.29,"1,790.00","3,852.36","11,243.72","3,167.86",4.29,3.49,186.56,"1,301.00",3.54,3.36
2022-12-17,11.44,"-351,431.00","26,280.00","292,162.00",74.29,"1,790.00","3,852.36","11,243.72","3,167.86",4.29,3.49,186.56,"1,301.00",3.54,3.36
2022-12-18,11.44,"-351,431.00","26,280.00","292,162.00",74.29,"1,790.00","3,852.36","11,243.72","3,167.86",4.29,3.49,186.56,"1,301.00",3.54,3.36
2022-12-19,11.41,"28,302.00","-17,858.00","-24,021.00",75.19,"1,787.70","3,817.66","11,084.59","3,107.12",4.28,3.59,187.87,"1,310.10",3.55,3.40
2022-12-20,11.33,"-26,655.00","103,340.00","-104,440.00",76.09,"1,815.90","3,821.62","11,072.42","3,073.77",4.36,3.69,186.54,"1,302.00",3.69,3.60
2022-12-21,11.31,"184,202.00","-89,357.00","-103,399.00",78.29,"1,815.90","3,878.44","11,235.88","3,068.41",4.33,3.67,186.44,"1,298.00",3.64,3.57
2022-12-22,11.42,"585,413.00","-565,968.00","-5,764.00",77.49,"1,787.00","3,822.39","10,956.14","3,054.43",4.33,3.69,184.29,"1,286.60",3.57,3.50
2022-12-23,11.23,"251,398.00","-185,149.00","-69,635.00",79.56,"1,795.90","3,844.82","10,985.45","3,045.87",4.34,3.75,182.71,"1,276.10",3.62,3.55
2022-12-24,11.23,"251,398.00","-185,149.00","-69,635.00",79.56,"1,795.90","3,844.82","10,985.45","3,045.87",4.34,3.75,182.71,"1,276.10",3.62,3.55
2022-12-25,11.23,"251,398.00","-185,149.00","-69,635.00",79.56,"1,795.90","3,844.82","10,985.45","3,045.87",4.34,3.75,182.71,"1,276.10",3.62,3.55
2022-12-26,11.25,"660,670.00","-614,159.00","-40,562.00",79.56,"1,795.90","3,844.82","10,985.45","3,065.56",4.37,3.74,183.44,"1,282.20",3.66,3.64
2022-12-27,11.33,"1,048,873.00","-1,132,192.00","48,234.00",79.53,"1,814.80","3,829.25","10,822.52","3,095.57",4.31,3.85,183.33,"1,276.40",3.66,3.61
2022-12-28,11.07,"-828,549.00","1,077,331.00","-303,416.00",78.96,"1,807.90","3,783.22","10,679.35","3,087.40",4.49,3.88,182.22,"1,268.30",3.67,3.67
