Date,MKF500,Value,Growth,KOSPI200
2011-09-17,"3,656.40","15,093.58","2,645.14",237.50
2011-09-24,"3,380.73","13,821.09","2,475.73",218.62
2011-10-01,"3,546.48","13,975.72","2,545.41",230.41
2011-10-08,"3,528.44","13,978.63","2,480.02",230.27
2011-10-15,"3,685.11","14,555.82","2,630.27",239.67
2011-10-22,"3,690.70","14,404.58","2,662.85",240.02
2011-10-29,"3,866.07","15,110.87","2,756.27",252.47
2011-11-05,"3,871.77","14,824.69","2,749.31",252.34
2011-11-12,"3,735.55","14,470.61","2,638.80",242.99
2011-11-19,"3,683.55","14,469.67","2,611.45",239.43
2011-11-26,"3,557.46","14,221.32","2,519.50",231.03
2011-12-03,"3,842.74","14,933.60","2,694.64",251.19
2011-12-10,"3,754.63","14,776.85","2,649.31",244.93
2011-12-17,"3,683.18","14,478.94","2,600.15",239.82
2011-12-24,"3,737.93","14,534.69","2,625.93",244.22
2011-12-31,"3,658.05","14,170.57","2,575.05",238.08
2012-01-07,"3,696.07","14,271.49","2,609.58",240.57
2012-01-14,"3,759.57","14,678.10","2,656.60",245.28
2012-01-21,"3,909.20","15,305.14","2,752.10",256.61
2012-01-28,"3,938.08","15,523.62","2,763.37",258.65
2012-02-04,"3,945.62","16,066.46","2,817.72",258.53
2012-02-11,"3,981.69","16,429.22","2,879.03",261.17
2012-02-18,"4,052.32","16,337.05","2,874.36",265.82
2012-02-25,"4,041.96","16,274.94","2,846.96",265.20
2012-03-03,"4,071.04","16,492.20","2,879.80",267.45
2012-03-10,"4,044.44","16,101.32","2,852.34",265.62
2012-03-17,"4,081.46","16,212.75","2,844.91",268.27
2012-03-24,"4,070.01","15,965.57","2,808.02",267.95
2012-03-31,"4,048.22","15,595.17","2,772.81",266.58
2012-04-07,"4,086.79","15,256.90","2,747.29",269.97
2012-04-14,"4,046.89","15,320.63","2,748.36",266.86
2012-04-21,"3,974.14","14,886.46","2,682.40",261.84
2012-04-28,"3,980.63","14,491.99","2,625.96",263.43
2012-05-05,"4,007.11","14,829.23","2,692.23",264.40
2012-05-12,"3,868.00","14,241.97","2,592.11",254.00
2012-05-19,"3,589.45","13,138.26","2,425.83",235.85
2012-05-26,"3,674.34","13,354.06","2,470.71",241.60
2012-06-02,"3,699.26","13,391.25","2,469.09",242.98
2012-06-09,"3,696.43","13,387.41","2,426.20",243.69
2012-06-16,"3,737.27","13,659.44","2,474.97",246.57
2012-06-23,"3,715.72","13,647.66","2,510.46",244.15
2012-06-30,"3,729.31","13,734.69","2,526.33",244.90
2012-07-07,"3,733.01","13,944.95","2,537.61",245.07
2012-07-14,"3,637.74","13,750.38","2,469.58",238.77
2012-07-21,"3,657.43","13,618.61","2,476.74",240.35
2012-07-28,"3,668.73","13,607.99","2,427.53",242.23
2012-08-04,"3,704.21","13,865.95","2,442.06",244.81
2012-08-11,"3,903.65","14,505.32","2,545.48",258.91
2012-08-18,"3,901.24","14,795.29","2,580.75",258.20
2012-08-25,"3,848.80","14,637.74","2,556.87",253.73
2012-09-01,"3,818.99","14,531.37","2,586.86",250.56
2012-09-08,"3,867.07","14,815.10","2,612.73",254.02
2012-09-15,"4,023.48","15,313.64","2,692.63",265.02
2012-09-22,"4,011.33","15,544.88","2,704.46",263.41
2012-09-29,"3,993.00","15,295.59","2,683.63",262.49
2012-10-06,"3,992.95","15,181.78","2,681.40",262.07
2012-10-13,"3,861.98","14,848.49","2,605.86",252.44
2012-10-20,"3,882.07","15,043.86","2,604.75",254.79
2012-10-27,"3,771.25","14,777.60","2,485.88",247.18
2012-11-03,"3,824.57","15,115.31","2,510.67",251.04
2012-11-10,"3,801.07","15,156.90","2,501.34",248.69
2012-11-17,"3,708.45","14,790.03","2,414.03",243.45
2012-11-24,"3,820.31","14,941.36","2,484.42",251.44
2012-12-01,"3,862.19","15,039.77","2,518.56",254.25
2012-12-08,"3,915.26","15,114.33","2,519.42",258.78
2012-12-15,"3,993.22","15,376.96","2,577.67",264.56
2012-12-22,"3,950.73","15,608.17","2,520.23",261.89
2012-12-29,"3,991.19","15,537.57","2,555.19",263.92
2013-01-05,"4,019.54","15,867.46","2,558.99",266.14
2013-01-12,"3,986.88","15,577.27","2,549.32",263.32
2013-01-19,"3,964.19","15,708.54","2,504.54",261.71
2013-01-26,"3,879.40","15,710.69","2,436.61",256.06
2013-02-02,"3,907.56","15,679.07","2,464.78",257.64
2013-02-09,"3,899.00","15,550.50","2,472.77",257.09
2013-02-16,"3,965.54","15,676.38","2,509.37",261.61
2013-02-23,"4,045.04","15,957.04","2,543.58",267.15
2013-03-02,"4,063.24","16,049.04","2,564.35",268.01
2013-03-09,"4,021.96","16,001.55","2,530.10",264.57
2013-03-16,"3,984.45","15,877.77","2,504.39",260.84
2013-03-23,"3,911.80","15,410.76","2,459.74",255.33
2013-03-30,"4,022.48","15,806.15","2,518.36",263.39
2013-04-06,"3,866.46","14,956.69","2,429.20",252.77
2013-04-13,"3,859.75","14,778.66","2,387.46",252.00
2013-04-20,"3,807.81","14,799.56","2,353.03",248.77
2013-04-27,"3,882.92","15,154.90","2,400.66",253.04
2013-05-04,"3,918.10","15,172.90","2,432.76",256.02
2013-05-11,"3,874.67","15,394.10","2,404.43",252.72
2013-05-18,"3,961.43","15,660.83","2,448.42",258.99
2013-05-25,"3,942.71","15,565.15","2,424.80",257.32
2013-06-01,"4,005.69","15,611.51","2,471.62",261.47
2013-06-08,"3,839.78","14,982.94","2,336.75",251.20
2013-06-15,"3,767.55","14,871.16","2,307.31",245.36
2013-06-22,"3,636.79","14,266.84","2,228.56",236.57
2013-06-29,"3,719.66","14,494.98","2,255.83",242.27
2013-07-06,"3,654.19","14,481.51","2,198.16",237.28
2013-07-13,"3,730.83","14,805.79","2,242.55",242.72
2013-07-20,"3,735.01","14,958.10","2,230.77",242.03
2013-07-27,"3,814.99","15,247.27","2,274.03",247.80
2013-08-03,"3,839.36","15,494.44","2,283.66",249.33
2013-08-10,"3,756.80","15,201.88","2,231.99",243.13
2013-08-17,"3,833.63","15,429.57","2,277.21",249.23
2013-08-24,"3,739.34","14,919.11","2,213.64",243.37
2013-08-31,"3,860.80","15,325.11","2,286.66",251.74
2013-09-07,"3,918.56","15,617.81","2,314.75",255.25
2013-09-14,"3,999.92","15,902.55","2,358.46",260.83
2013-09-21,"4,026.78","15,990.52","2,370.15",262.56
2013-09-28,"4,045.13","16,014.37","2,376.98",262.94
2013-10-05,"4,021.52","15,732.66","2,371.32",261.78
2013-10-12,"4,084.53","15,954.11","2,395.46",266.35
2013-10-19,"4,149.09","16,323.99","2,406.08",271.24
2013-10-26,"4,105.97","16,165.88","2,396.80",267.51
2013-11-02,"4,119.65","16,126.52","2,421.81",268.63
2013-11-09,"3,996.43","15,674.39","2,347.75",260.53
2013-11-16,"4,045.36","15,714.40","2,355.47",264.20
2013-11-23,"4,040.91","15,882.28","2,344.66",263.86
2013-11-30,"4,125.93","15,984.85","2,407.30",269.57
2013-12-07,"3,996.23","15,546.71","2,320.98",260.71
2013-12-14,"3,954.92","15,542.15","2,289.81",258.04
2013-12-21,"3,992.78","15,602.24","2,289.69",261.27
2013-12-28,"4,029.65","15,933.50","2,344.29",263.32
2014-01-04,"3,912.29","15,725.05","2,311.16",254.48
2014-01-11,"3,892.99","15,800.23","2,310.37",252.48
2014-01-18,"3,906.67","15,742.26","2,308.72",253.46
2014-01-25,"3,901.10","15,637.45","2,322.15",252.89
2014-02-01,"3,900.19","15,597.64","2,327.62",252.89
2014-02-08,"3,865.20","15,357.62","2,315.80",250.51
2014-02-15,"3,898.24","15,440.79","2,350.02",252.74
2014-02-22,"3,934.12","15,622.05","2,365.72",255.22
2014-03-01,"3,982.48","15,825.49","2,382.90",258.41
2014-03-08,"3,973.54","15,771.60","2,396.85",257.35
2014-03-15,"3,857.45","15,486.15","2,332.16",249.02
2014-03-22,"3,884.99","15,630.89","2,352.87",250.68
2014-03-29,"3,975.23","15,936.99","2,387.27",257.44
2014-04-05,"4,010.38","15,911.97","2,395.41",259.47
2014-04-12,"4,022.35","16,278.79","2,389.73",260.53
2014-04-19,"4,042.31","16,261.82","2,399.31",261.52
2014-04-26,"3,974.40","15,894.66","2,356.91",257.42
2014-05-03,"3,944.99","16,021.41","2,350.29",255.07
2014-05-10,"3,928.54","15,951.32","2,337.54",254.31
2014-05-17,"4,047.37","16,106.57","2,370.84",262.97
2014-05-24,"4,053.00","16,156.39","2,377.37",263.42
2014-05-31,"4,004.94","15,757.69","2,364.00",259.94
2014-06-07,"4,002.26","15,611.37","2,355.80",260.56
2014-06-14,"3,989.58","15,775.39","2,391.78",258.75
2014-06-21,"3,940.81","15,694.31","2,389.14",255.31
2014-06-28,"3,986.49","15,909.11","2,402.11",258.78
2014-07-05,"4,025.05","16,066.64","2,457.66",260.63
2014-07-12,"3,975.51","15,897.49","2,441.24",256.72
2014-07-19,"4,044.37","16,058.20","2,458.63",261.66
2014-07-26,"4,072.31","16,323.48","2,460.42",263.47
2014-08-02,"4,133.00","17,093.51","2,453.71",268.56
2014-08-09,"4,043.42","16,761.37","2,417.27",262.02
2014-08-16,"4,108.83","16,957.87","2,477.16",265.88
2014-08-23,"4,094.03","16,940.41","2,486.35",264.26
2014-08-30,"4,116.21","17,091.01","2,504.06",265.41
2014-09-06,"4,069.96","17,118.96","2,492.48",262.09
2014-09-13,"4,056.28","17,192.32","2,457.11",261.39
2014-09-20,"4,072.28","17,076.31","2,497.93",262.31
2014-09-27,"4,017.35","16,812.18","2,468.80",258.33
2014-10-04,"3,900.62","16,305.00","2,407.36",250.06
2014-10-11,"3,821.54","16,113.91","2,351.93",245.06
2014-10-18,"3,742.20","15,636.20","2,309.60",239.84
2014-10-25,"3,792.62","15,795.52","2,343.94",242.91
2014-11-01,"3,893.13","15,884.69","2,334.45",250.45
2014-11-08,"3,829.98","15,740.19","2,267.99",247.39
2014-11-15,"3,839.58","15,801.12","2,301.08",248.18
2014-11-22,"3,863.46","15,878.01","2,324.40",249.90
2014-11-29,"3,920.89","15,821.61","2,341.91",253.70
2014-12-06,"3,934.19","15,905.98","2,340.24",254.24
2014-12-13,"3,812.39","15,341.73","2,252.61",246.44
2014-12-20,"3,828.78","15,271.08","2,259.39",247.96
2014-12-27,"3,858.34","15,505.60","2,274.19",250.05
2015-01-03,"3,801.62","14,898.16","2,265.02",244.79
2015-01-10,"3,826.55","15,050.00","2,264.41",246.05
2015-01-17,"3,768.80","14,616.45","2,252.69",242.22
2015-01-24,"3,875.29","14,963.18","2,285.84",250.32
2015-01-31,"3,875.67","15,008.59","2,315.41",249.88
2015-02-07,"3,885.31","15,103.12","2,330.50",250.16
2015-02-14,"3,880.98","15,251.70","2,318.63",249.76
2015-02-21,"3,892.09","15,276.07","2,322.28",250.37
2015-02-28,"3,925.60","15,566.21","2,360.45",251.46
2015-03-07,"3,993.92","15,621.56","2,392.85",255.96
2015-03-14,"3,940.37","15,296.44","2,342.74",252.18
2015-03-21,"4,038.37","15,582.82","2,392.62",258.70
2015-03-28,"3,994.95","15,426.12","2,373.99",255.54
2015-04-04,"4,034.58","15,433.62","2,408.12",256.75
2015-04-11,"4,120.13","15,645.34","2,452.57",261.95
2015-04-18,"4,223.61","16,314.19","2,539.39",268.28
2015-04-25,"4,245.84","16,688.36","2,532.08",271.05
2015-05-02,"4,183.69","16,582.62","2,484.96",266.42
2015-05-09,"4,104.80","16,419.93","2,464.37",260.81
2015-05-16,"4,128.41","16,295.01","2,504.47",261.33
2015-05-23,"4,201.48","16,484.06","2,533.92",266.03
2015-05-30,"4,114.73","16,011.81","2,500.41",260.39
2015-06-06,"4,040.43","15,459.55","2,425.62",254.94
2015-06-13,"4,004.93","15,450.87","2,426.02",251.66
2015-06-20,"3,993.39","15,269.49","2,411.32",249.84
2015-06-27,"4,073.72","15,640.18","2,456.87",254.48
2015-07-04,"4,096.51","15,595.68","2,464.55",254.66
2015-07-11,"3,954.08","15,228.24","2,375.72",246.83
2015-07-18,"4,036.37","15,178.93","2,452.86",250.23
2015-07-25,"3,965.61","14,973.68","2,441.73",244.91
2015-08-01,"3,923.28","15,354.54","2,378.24",244.30
2015-08-08,"3,883.64","15,143.70","2,414.40",239.79
2015-08-15,"3,834.08","15,016.02","2,392.31",237.32
2015-08-22,"3,631.46","14,417.25","2,202.35",227.14
2015-08-29,"3,740.76","14,648.32","2,328.95",232.35
2015-09-05,"3,644.64","14,367.49","2,222.98",227.90
2015-09-12,"3,745.88","14,979.38","2,303.28",233.74
2015-09-19,"3,865.42","15,061.10","2,358.14",241.12
2015-09-26,"3,753.24","14,749.18","2,297.07",233.79
2015-10-03,"3,803.23","14,818.60","2,323.85",237.15
2015-10-10,"3,910.11","15,068.59","2,322.87",246.02
2015-10-17,"3,929.48","15,284.69","2,317.83",247.37
2015-10-24,"3,957.93","15,377.62","2,300.17",249.41
2015-10-31,"3,960.89","14,968.80","2,268.48",249.41
2015-11-07,"3,989.04","15,017.22","2,303.78",250.25
2015-11-14,"3,865.73","14,518.50","2,213.99",242.71
2015-11-21,"3,903.36","14,712.09","2,238.86",244.80
2015-11-28,"3,970.80","14,944.98","2,276.95",249.07
2015-12-05,"3,866.84","14,629.18","2,223.18",242.15
2015-12-12,"3,815.37","14,367.29","2,174.26",240.35
2015-12-19,"3,865.52","14,482.79","2,214.44",243.00
2015-12-26,"3,888.92","14,790.96","2,213.06",245.33
2016-01-02,"3,846.07","14,436.73","2,215.65",240.38
2016-01-09,"3,757.52","13,927.96","2,188.37",233.68
2016-01-16,"3,683.57","13,584.23","2,150.04",228.78
2016-01-23,"3,683.90","13,355.65","2,134.41",228.79
2016-01-30,"3,738.17","14,026.57","2,178.77",232.10
2016-02-06,"3,749.78","14,148.22","2,176.58",233.30
2016-02-13,"3,577.35","13,809.81","2,038.61",224.98
2016-02-20,"3,742.17","14,738.55","2,114.19",235.27
2016-02-27,"3,742.32","14,820.20","2,114.34",235.22
2016-03-05,"3,826.68","15,217.00","2,153.40",239.74
2016-03-12,"3,861.40","15,463.83","2,171.42",241.97
2016-03-19,"3,899.87","15,570.20","2,176.80",244.63
2016-03-26,"3,878.31","15,401.05","2,155.06",243.79
2016-04-02,"3,862.47","15,467.90","2,135.42",242.36
2016-04-09,"3,862.12","15,657.06","2,159.00",241.77
2016-04-16,"3,945.93","16,233.05","2,165.15",248.53
2016-04-23,"3,948.19","16,408.95","2,192.18",248.32
2016-04-30,"3,903.01","16,168.13","2,176.09",245.20
2016-05-07,"3,872.93","15,627.77","2,157.61",243.31
2016-05-14,"3,845.74","15,320.20","2,169.71",240.60
2016-05-21,"3,807.73","15,157.14","2,137.14",238.74
2016-05-28,"3,854.33","15,425.36","2,150.04",241.85
2016-06-04,"3,894.38","15,194.80","2,150.48",244.39
2016-06-11,"3,958.52","15,605.85","2,166.56",248.96
2016-06-18,"3,833.81","14,838.82","2,087.06",241.63
2016-06-25,"3,780.78","14,614.36","2,048.87",239.21
2016-07-02,"3,905.35","14,805.17","2,128.60",246.52
2016-07-09,"3,857.19","14,505.79","2,109.22",243.43
2016-07-16,"3,962.83","15,204.78","2,144.64",251.02
2016-07-23,"3,952.70","15,220.23","2,144.28",250.04
2016-07-30,"3,970.29","15,586.67","2,139.21",251.48
2016-08-06,"3,973.63","15,567.73","2,134.98",252.36
2016-08-13,"4,036.75","15,989.97","2,175.66",256.17
2016-08-20,"4,057.96","15,867.35","2,129.02",258.69
2016-08-27,"4,014.96","15,807.97","2,125.71",256.23
2016-09-03,"4,016.03","15,997.40","2,120.34",256.50
2016-09-10,"4,020.36","16,302.29","2,097.06",257.31
2016-09-17,"3,937.89","15,922.26","2,069.94",251.77
2016-09-24,"4,048.32","16,153.05","2,137.92",258.37
2016-10-01,"4,026.21","16,036.02","2,127.51",257.49
2016-10-08,"4,051.51","16,021.89","2,115.36",260.06
2016-10-15,"3,980.96","16,172.57","2,094.27",255.09
2016-10-22,"4,004.44","16,664.08","2,069.89",257.26
2016-10-29,"3,988.29","16,553.69","2,056.63",256.53
2016-11-05,"3,917.78","16,363.23","1,997.53",252.57
2016-11-12,"3,913.66","16,684.61","1,978.54",251.99
2016-11-19,"3,888.74","16,546.63","1,985.46",250.21
2016-11-26,"3,900.31","16,677.45","1,947.53",252.26
2016-12-03,"3,900.59","16,613.49","1,919.08",252.88
2016-12-10,"4,016.02","17,215.44","1,960.87",260.91
2016-12-17,"4,056.78","17,229.40","2,010.82",262.56
2016-12-24,"4,038.98","17,140.73","2,006.65",261.61
2016-12-31,"4,027.85","16,849.30","2,011.89",260.01
2017-01-07,"4,077.01","17,034.46","2,037.66",263.20
2017-01-14,"4,130.58","17,217.95","2,034.88",267.91
2017-01-21,"4,106.29","17,331.01","2,010.08",266.52
2017-01-28,"4,154.82","17,134.25","2,020.09",270.48
2017-02-04,"4,135.03","17,054.21","2,017.76",268.85
2017-02-11,"4,134.17","17,555.56","2,019.85",268.66
2017-02-18,"4,146.53","17,648.53","2,051.84",268.84
2017-02-25,"4,170.03","17,592.51","2,073.75",270.38
2017-03-04,"4,150.31","17,499.46","2,017.78",269.77
2017-03-11,"4,191.37","17,687.80","2,054.00",272.29
2017-03-18,"4,317.75","18,220.80","2,075.14",281.86
2017-03-25,"4,328.13","18,190.74","2,099.82",282.31
2017-04-01,"4,313.32","17,949.33","2,117.47",280.64
2017-04-08,"4,303.49","17,776.52","2,138.30",279.01
2017-04-15,"4,271.24","17,465.80","2,112.95",277.31
2017-04-22,"4,324.32","17,777.98","2,194.66",280.05
2017-04-29,"4,417.03","18,058.07","2,171.10",287.21
2017-05-06,"4,495.79","18,269.53","2,209.27",292.47
2017-05-13,"4,597.10","18,651.07","2,242.15",298.25
2017-05-20,"4,597.55","18,908.01","2,257.93",298.08
2017-05-27,"4,727.53","19,339.85","2,320.01",306.96
2017-06-03,"4,753.59","19,419.62","2,348.57",307.83
2017-06-10,"4,790.82","19,521.82","2,399.94",309.38
2017-06-17,"4,749.40","19,554.54","2,375.33",306.79
2017-06-24,"4,796.06","19,376.40","2,372.02",310.26
2017-07-01,"4,817.92","19,684.41","2,373.25",311.76
2017-07-08,"4,791.31","19,501.91","2,337.51",310.66
2017-07-15,"4,876.21","19,776.34","2,328.97",317.35
2017-07-22,"4,949.69","20,062.79","2,365.06",321.79
2017-07-29,"4,834.15","20,059.97","2,313.66",314.13
2017-08-05,"4,819.95","20,247.56","2,270.37",313.46
2017-08-12,"4,665.47","19,645.24","2,234.12",302.72
2017-08-19,"4,753.54","19,621.98","2,279.68",308.39
2017-08-26,"4,795.41","19,775.43","2,288.75",311.21
2017-09-02,"4,756.80","19,574.97","2,295.33",307.78
2017-09-09,"4,739.49","18,830.39","2,253.42",307.43
2017-09-16,"4,837.85","19,053.01","2,294.55",313.69
2017-09-23,"4,865.75","18,917.40","2,254.69",316.71
2017-09-30,"4,865.45","19,002.33","2,295.79",316.27
2017-10-07,"4,865.45","19,002.33","2,295.79",316.27
2017-10-14,"5,027.58","19,417.75","2,332.22",327.35
2017-10-21,"5,058.01","19,556.07","2,360.29",328.89
2017-10-28,"5,077.27","19,654.27","2,394.52",329.23
2017-11-04,"5,215.79","19,589.79","2,440.97",338.83
2017-11-11,"5,189.27","19,287.09","2,457.66",335.96
2017-11-18,"5,203.48","19,017.23","2,488.28",334.18
2017-11-25,"5,228.59","19,094.51","2,517.61",335.44
2017-12-02,"5,080.55","19,079.26","2,476.65",324.78
2017-12-09,"5,046.26","19,090.91","2,409.04",324.68
2017-12-16,"5,088.52","19,521.76","2,446.10",326.23
2017-12-23,"5,019.21","19,414.94","2,415.02",321.21
2017-12-30,"5,092.43","19,379.09","2,454.68",324.74
2018-01-06,"5,173.05","19,587.82","2,451.64",328.97
2018-01-13,"5,198.05","20,187.20","2,465.13",326.72
2018-01-20,"5,233.93","20,366.86","2,521.54",329.52
2018-01-27,"5,339.68","20,513.45","2,623.46",335.38
2018-02-03,"5,217.74","20,569.70","2,597.65",327.01
2018-02-10,"4,882.35","19,221.16","2,459.15",304.83
2018-02-17,"5,020.32","19,206.37","2,478.71",314.40
2018-02-24,"5,072.63","19,650.38","2,519.66",316.81
2018-03-03,"4,968.55","19,200.02","2,456.34",308.35
2018-03-10,"5,099.70","19,126.65","2,506.27",317.67
2018-03-17,"5,186.03","19,152.22","2,538.94",322.88
2018-03-24,"4,999.75","18,579.59","2,426.83",312.42
2018-03-31,"5,052.09","18,771.20","2,498.10",314.61
2018-04-07,"5,014.16","18,590.15","2,481.76",311.61
2018-04-14,"5,069.62","18,567.69","2,511.61",314.86
2018-04-21,"5,111.47","19,066.44","2,514.71",317.89
2018-04-28,"5,146.59","19,146.15","2,501.65",320.80
2018-05-05,"5,073.43","19,580.10","2,453.34",316.75
2018-05-12,"5,103.19","19,611.43","2,507.17",318.51
2018-05-19,"5,065.12","19,766.17","2,509.07",315.37
2018-05-26,"5,101.82","18,937.40","2,498.53",318.05
2018-06-02,"5,039.96","18,928.64","2,523.01",313.22
2018-06-09,"5,061.29","19,354.25","2,529.34",314.97
2018-06-16,"4,967.90","19,014.71","2,496.21",308.73
2018-06-23,"4,874.08","18,316.29","2,442.45",303.69
2018-06-30,"4,813.16","18,056.48","2,393.71",299.66
2018-07-07,"4,713.94","17,866.83","2,367.27",293.11
2018-07-14,"4,796.41","17,989.57","2,407.58",298.65
2018-07-21,"4,744.91","17,691.68","2,349.26",296.95
2018-07-28,"4,746.45","18,098.90","2,367.59",297.78
2018-08-04,"4,725.07","18,258.75","2,372.74",295.61
2018-08-11,"4,694.97","18,230.57","2,327.95",293.64
2018-08-18,"4,617.74","18,088.18","2,309.39",288.57
2018-08-25,"4,731.86","18,000.24","2,383.58",295.54
2018-09-01,"4,807.89","18,032.24","2,421.06",300.07
2018-09-08,"4,704.89","18,118.33","2,408.66",292.86
2018-09-15,"4,777.29","18,486.67","2,457.03",297.29
2018-09-22,"4,818.79","18,545.48","2,440.72",300.81
2018-09-29,"4,820.48","18,956.77","2,447.24",300.51
2018-10-06,"4,656.54","18,831.91","2,364.95",291.28
2018-10-13,"4,461.69","17,706.04","2,263.16",279.37
2018-10-20,"4,452.79","17,687.15","2,253.09",278.63
2018-10-27,"4,185.39","17,012.59","2,100.71",262.69
2018-11-03,"4,335.86","17,021.15","2,180.76",272.56
2018-11-10,"4,311.57","17,030.65","2,170.96",271.33
2018-11-17,"4,323.24","17,199.71","2,193.76",271.65
2018-11-24,"4,243.98","17,055.68","2,164.29",266.33
2018-12-01,"4,326.43","17,330.08","2,217.37",271.35
2018-12-08,"4,276.11","17,271.20","2,180.49",268.28
2018-12-15,"4,231.14","17,614.99","2,167.29",265.55
2018-12-22,"4,229.68","17,812.21","2,154.56",265.06
2018-12-29,"4,187.01","17,211.49","2,139.16",261.98
2019-01-05,"4,113.34","16,926.17","2,081.52",257.89
2019-01-12,"4,254.73","17,204.56","2,152.28",267.13
2019-01-19,"4,352.64","17,836.76","2,184.24",273.88
2019-01-26,"4,468.50","18,015.86","2,257.92",281.67
2019-02-02,"4,533.71","18,210.25","2,269.55",285.79
2019-02-09,"4,476.89","18,078.77","2,262.93",281.49
2019-02-16,"4,518.98","17,874.17","2,292.05",283.98
2019-02-23,"4,593.56","17,981.77","2,357.95",288.74
2019-03-02,"4,522.71","17,894.02","2,329.44",283.80
2019-03-09,"4,399.75","17,306.42","2,259.85",274.84
2019-03-16,"4,486.01","17,842.65","2,324.16",279.87
2019-03-23,"4,520.42","17,545.53","2,346.96",283.13
2019-03-30,"4,415.93","17,188.93","2,309.20",276.48
2019-04-06,"4,569.67","17,921.73","2,382.72",286.68
2019-04-13,"4,609.22","18,102.72","2,412.63",288.37
2019-04-20,"4,571.88","18,075.89","2,406.28",285.89
2019-04-27,"4,495.42","17,817.26","2,348.94",281.34
2019-05-04,"4,540.86","17,956.81","2,394.56",283.67
2019-05-11,"4,348.15","17,435.18","2,270.70",272.06
2019-05-18,"4,233.37","17,081.64","2,208.91",264.35
2019-05-25,"4,213.71","17,013.05","2,147.18",264.42
2019-06-01,"4,208.74","16,904.92","2,159.02",263.89
2019-06-08,"4,276.48","17,184.25","2,185.43",268.27
2019-06-15,"4,309.23","17,462.91","2,212.31",270.48
2019-06-22,"4,374.79","17,524.53","2,235.05",275.48
2019-06-29,"4,387.48","17,516.51","2,234.57",277.50
2019-07-06,"4,346.93","17,523.91","2,230.05",274.35
2019-07-13,"4,311.87","17,214.69","2,215.54",272.68
2019-07-20,"4,335.58","17,141.17","2,242.69",274.55
2019-07-27,"4,284.36","16,835.08","2,176.27",272.25
2019-08-03,"4,138.51","16,257.03","2,113.25",262.99
2019-08-10,"4,008.93","15,721.80","2,055.46",254.85
2019-08-17,"3,990.75","15,309.73","2,077.70",253.90
2019-08-24,"4,033.60","15,647.51","2,110.56",256.11
2019-08-31,"4,077.84","15,903.20","2,129.02",259.00
2019-09-07,"4,180.61","15,977.22","2,200.06",265.53
2019-09-14,"4,257.05","16,525.09","2,209.18",270.84
2019-09-21,"4,348.55","16,754.55","2,242.20",276.44
2019-09-28,"4,266.32","16,381.99","2,194.23",271.33
2019-10-05,"4,212.62","15,960.70","2,167.27",267.39
2019-10-12,"4,274.69","15,929.81","2,193.13",271.30
2019-10-19,"4,307.40","16,132.52","2,200.03",272.81
2019-10-26,"4,377.21","16,098.42","2,238.02",277.07
2019-11-02,"4,404.83","15,843.21","2,223.85",278.43
2019-11-09,"4,472.80","16,430.65","2,230.37",283.13
2019-11-16,"4,533.73","16,531.10","2,258.13",287.29
2019-11-23,"4,399.36","16,246.32","2,171.72",279.43
2019-11-30,"4,361.68","16,119.93","2,181.81",276.78
2019-12-07,"4,355.11","16,122.86","2,174.56",276.56
2019-12-14,"4,557.44","16,714.40","2,255.15",290.11
2019-12-21,"4,637.00","16,805.10","2,318.47",295.31
2019-12-28,"4,645.11","16,511.64","2,354.52",295.20
2020-01-04,"4,582.57","16,176.74","2,344.06",290.74
2020-01-11,"4,673.12","15,555.73","2,395.72",297.06
2020-01-18,"4,769.50","15,820.91","2,446.04",303.30
2020-01-25,"4,753.58","15,781.80","2,449.61",302.33
2020-02-01,"4,473.25","14,879.12","2,312.17",284.53
2020-02-08,"4,687.39","15,243.03","2,446.83",298.21
2020-02-15,"4,766.19","15,174.08","2,520.02",303.01
2020-02-22,"4,598.24","14,487.47","2,445.39",292.42
2020-02-29,"4,222.02","13,394.75","2,193.66",268.02
2020-03-07,"4,340.74","13,230.38","2,312.87",275.10
2020-03-14,"3,777.06","11,034.57","1,976.21",240.65
2020-03-21,"3,357.22","9,488.96","1,754.37",213.67
2020-03-28,"3,684.27","10,788.20","1,920.54",233.79
2020-04-04,"3,692.11","10,887.37","1,961.93",231.70
2020-04-11,"3,952.29","12,078.54","2,103.44",248.00
2020-04-18,"4,075.04","12,186.49","2,194.00",255.02
2020-04-25,"4,002.44","12,012.57","2,176.94",250.28
2020-05-02,"4,121.54","12,834.88","2,233.86",258.15
2020-05-09,"4,124.62","12,618.08","2,281.95",256.62
2020-05-16,"4,088.85","12,352.78","2,305.40",253.79
2020-05-23,"4,181.80","12,627.41","2,369.86",259.62
2020-05-30,"4,308.10","13,164.32","2,387.48",268.32
2020-06-06,"4,650.46","14,252.27","2,563.78",290.62
2020-06-13,"4,534.80","13,445.85","2,555.55",281.78
2020-06-20,"4,550.66","13,391.33","2,565.32",283.37
2020-06-27,"4,556.62","12,998.57","2,570.51",283.38
2020-07-04,"4,590.82","13,041.50","2,608.54",285.89
2020-07-11,"4,591.38","12,773.14","2,645.79",285.06
2020-07-18,"4,696.80","13,488.58","2,678.16",291.57
2020-07-25,"4,695.20","13,575.64","2,686.20",290.66
2020-08-01,"4,818.14","13,707.91","2,735.66",299.32
2020-08-08,"5,039.40","14,170.58","2,922.88",312.57
