Date,KOSPI,KOSDAQ,Energy,Chemicals,Nonferrous Metals,Materials,Construction,Macinery,Shipbuilding,Capital Goods,Transportation,Automobiles,Consumer Durables,Hotels,Media,Retail,Consumer Staples,Healthcare,Banking,Securities,Insurance,Software,IT hardware,Semiconductors,IT home appliance,Display,Communication Services,Utilities
2014-01-17,152575 ,7432 ,9586 ,7442 ,1566 ,6042 ,4408 ,3052 ,3156 ,4074 ,1821 ,20194 ,2632 ,1217 ,1354 ,4480 ,5513 ,1529 ,12061 ,1248 ,3714 ,2289 ,2306 ,44079 ,1675 ,2243 ,4425 ,7902 
2014-01-24,151455 ,7375 ,9388 ,7397 ,1565 ,5877 ,4250 ,3034 ,3144 ,3992 ,1852 ,19918 ,2619 ,1218 ,1296 ,4468 ,5476 ,1536 ,12093 ,1251 ,3707 ,2297 ,2291 ,43985 ,1674 ,2238 ,4390 ,7875 
2014-01-31,148839 ,7369 ,9222 ,7203 ,1568 ,5591 ,4239 ,3100 ,3020 ,3996 ,1797 ,19831 ,2620 ,1215 ,1289 ,4473 ,5497 ,1535 ,12027 ,1251 ,3666 ,2296 ,2194 ,42666 ,1554 ,2166 ,4312 ,7880 
2014-02-07,148726 ,7255 ,9125 ,7219 ,1542 ,5418 ,4295 ,3062 ,2855 ,3937 ,1871 ,19959 ,2653 ,1224 ,1302 ,4411 ,5528 ,1369 ,11902 ,1272 ,3690 ,2316 ,2211 ,42862 ,1581 ,2250 ,4310 ,7817 
2014-02-14,147856 ,7072 ,9145 ,6932 ,1423 ,5514 ,4245 ,2951 ,2831 ,3951 ,1872 ,19973 ,2404 ,1212 ,1280 ,4413 ,5525 ,1371 ,11713 ,1273 ,3683 ,2375 ,2143 ,42606 ,1546 ,2200 ,4310 ,8035 
2014-02-21,146607 ,7117 ,9024 ,6904 ,1442 ,5662 ,4062 ,2934 ,2869 ,3918 ,1857 ,19859 ,2379 ,1185 ,1285 ,4412 ,5539 ,1350 ,11665 ,740 ,3457 ,2385 ,2132 ,42649 ,1545 ,2173 ,4269 ,8029 
2014-02-28,146436 ,7194 ,8868 ,6989 ,1186 ,5497 ,4300 ,2947 ,2800 ,3955 ,1869 ,19789 ,2403 ,1187 ,1281 ,4406 ,5549 ,1357 ,11736 ,1048 ,3427 ,2377 ,2103 ,42585 ,1545 ,2154 ,4248 ,8023 
2014-03-07,147699 ,7414 ,9008 ,7257 ,1201 ,5588 ,4519 ,2980 ,2913 ,4061 ,1923 ,19950 ,2462 ,1202 ,1306 ,4446 ,5600 ,1326 ,11860 ,1063 ,3472 ,2417 ,2051 ,42418 ,1560 ,2187 ,4234 ,8107 
2014-03-14,147678 ,7454 ,8993 ,7145 ,1256 ,5538 ,4682 ,2998 ,2903 ,4064 ,1926 ,19978 ,2489 ,1203 ,1336 ,4450 ,5626 ,1306 ,11835 ,1063 ,3472 ,2409 ,1984 ,42380 ,1566 ,2193 ,4223 ,8116 
2014-03-21,147607 ,7571 ,8928 ,7109 ,1255 ,5534 ,4690 ,3037 ,2865 ,4046 ,1925 ,20044 ,2486 ,1199 ,1337 ,4438 ,5612 ,1304 ,11825 ,1128 ,3468 ,2421 ,2017 ,42350 ,1590 ,2206 ,4222 ,8145 
2014-03-28,147242 ,7700 ,8839 ,7090 ,1250 ,5482 ,4697 ,3126 ,2843 ,4035 ,1892 ,20067 ,2478 ,1199 ,1323 ,4404 ,5607 ,1318 ,11758 ,1145 ,3464 ,2426 ,2071 ,42186 ,1603 ,2197 ,4192 ,8248 
2014-04-04,148075 ,7999 ,8850 ,7079 ,1258 ,5480 ,4875 ,3221 ,2935 ,4091 ,2088 ,20198 ,2538 ,1212 ,1336 ,4436 ,5686 ,1383 ,11787 ,1174 ,3504 ,2529 ,2167 ,41993 ,1664 ,2164 ,4200 ,8226 
2014-04-11,147481 ,8059 ,8696 ,7024 ,1257 ,5418 ,4933 ,3212 ,2842 ,4070 ,2098 ,20166 ,2536 ,1203 ,1327 ,4428 ,5670 ,1377 ,12137 ,1072 ,3511 ,2519 ,2176 ,41827 ,1668 ,2209 ,4066 ,8097 
2014-04-18,147145 ,8086 ,8601 ,7035 ,1257 ,5439 ,4921 ,3277 ,2754 ,4163 ,2112 ,19963 ,2524 ,1185 ,1325 ,4394 ,5673 ,1401 ,12057 ,1111 ,3506 ,2519 ,2212 ,41821 ,1686 ,2208 ,4001 ,8085 
2014-04-25,147084 ,8093 ,8301 ,7036 ,1248 ,5387 ,4914 ,3305 ,2669 ,4114 ,2018 ,19865 ,2843 ,1180 ,1326 ,4367 ,5713 ,1401 ,12098 ,1261 ,3491 ,2524 ,2122 ,42036 ,1700 ,2272 ,3929 ,8056 
2014-05-02,147876 ,8235 ,8282 ,7070 ,1269 ,5414 ,5031 ,3393 ,2182 ,4210 ,2307 ,20096 ,2912 ,1189 ,1340 ,4363 ,5741 ,1425 ,12076 ,1296 ,3480 ,2557 ,2176 ,42123 ,2102 ,2187 ,3737 ,8152 
2014-05-09,147616 ,8012 ,8231 ,7043 ,1250 ,5467 ,5024 ,3405 ,2126 ,4180 ,2307 ,20062 ,2929 ,1183 ,1323 ,4337 ,5701 ,1362 ,12052 ,1295 ,3473 ,2545 ,2151 ,42132 ,2088 ,2188 ,3643 ,8132 
2014-05-16,146513 ,8068 ,8089 ,6951 ,1237 ,5487 ,4959 ,3405 ,1906 ,4182 ,2231 ,20124 ,2989 ,1178 ,1325 ,4301 ,5741 ,1347 ,12038 ,1330 ,3379 ,2519 ,2154 ,41748 ,2087 ,2199 ,3640 ,8036 
2014-05-23,146290 ,7957 ,8003 ,6903 ,1280 ,5493 ,5025 ,3394 ,1875 ,4147 ,2213 ,20087 ,2997 ,1173 ,1317 ,4411 ,5682 ,1336 ,11982 ,1339 ,3336 ,2476 ,2131 ,41717 ,2081 ,2185 ,3621 ,8040 
2014-05-30,146170 ,7829 ,7925 ,6904 ,1280 ,5494 ,5034 ,3329 ,1880 ,4137 ,2193 ,20118 ,2998 ,1173 ,1320 ,4407 ,5681 ,1345 ,11865 ,1330 ,3335 ,2462 ,2162 ,41627 ,2123 ,2175 ,3616 ,8085 
2014-06-06,147911 ,7883 ,8047 ,7028 ,1312 ,5549 ,5104 ,3383 ,2047 ,4183 ,2257 ,20445 ,3081 ,1187 ,1321 ,4438 ,5742 ,1411 ,11959 ,1362 ,3383 ,2515 ,2104 ,41669 ,2155 ,2206 ,3775 ,8133 
2014-06-13,147467 ,7915 ,8010 ,6965 ,1308 ,5567 ,5021 ,3538 ,2047 ,4176 ,2260 ,20470 ,3085 ,1189 ,1273 ,4435 ,5733 ,1412 ,11978 ,1369 ,3380 ,2371 ,2187 ,41678 ,2174 ,1844 ,3773 ,8139 
2014-06-20,146570 ,7732 ,8000 ,6911 ,1302 ,5550 ,4927 ,3572 ,2025 ,4136 ,2121 ,20461 ,3089 ,1189 ,1260 ,4455 ,5741 ,1450 ,11952 ,1370 ,3388 ,2309 ,2168 ,41125 ,2162 ,1824 ,3688 ,8127 
2014-06-27,145062 ,7608 ,7680 ,6728 ,1299 ,5540 ,4959 ,3560 ,1973 ,4146 ,2121 ,20396 ,3080 ,1189 ,1247 ,4452 ,5734 ,1442 ,11873 ,1381 ,3376 ,2284 ,2113 ,40410 ,2164 ,1828 ,3645 ,8050 
2014-07-04,146179 ,7817 ,7656 ,6900 ,1397 ,5617 ,5060 ,3689 ,2014 ,4158 ,2068 ,20631 ,3194 ,1204 ,1214 ,4439 ,5781 ,1537 ,11969 ,1402 ,3415 ,2357 ,2134 ,40036 ,2467 ,1824 ,3776 ,8060 
2014-07-11,143641 ,7773 ,7478 ,6831 ,1378 ,5649 ,5003 ,3661 ,1867 ,4158 ,2071 ,20373 ,3186 ,1205 ,1207 ,4454 ,5762 ,1550 ,11885 ,1426 ,3397 ,2323 ,2011 ,38438 ,2494 ,1810 ,3740 ,8056 
2014-07-18,142690 ,7757 ,7207 ,6432 ,1384 ,5598 ,5010 ,3614 ,1797 ,4166 ,2061 ,20267 ,3196 ,1212 ,1226 ,4428 ,5842 ,1552 ,11827 ,1421 ,3404 ,2328 ,1967 ,38422 ,2513 ,1807 ,3723 ,8045 
2014-07-25,141821 ,7659 ,7058 ,6265 ,1384 ,5742 ,5038 ,3576 ,1793 ,4201 ,2074 ,20009 ,3192 ,1214 ,1202 ,4221 ,5819 ,1514 ,11450 ,1426 ,3417 ,2325 ,1913 ,38371 ,2621 ,1896 ,3702 ,8057 
2014-08-01,141473 ,7797 ,7130 ,6357 ,1406 ,5872 ,5247 ,3621 ,1520 ,4249 ,2133 ,19899 ,3237 ,1246 ,1226 ,4410 ,5934 ,1476 ,11574 ,1465 ,3446 ,2397 ,1881 ,37117 ,2593 ,1907 ,3758 ,8167 
2014-08-08,141757 ,7937 ,7051 ,6478 ,1405 ,5875 ,5303 ,3549 ,1517 ,4233 ,2175 ,19910 ,3301 ,1252 ,1234 ,4407 ,5955 ,1470 ,11537 ,1467 ,3479 ,2409 ,1878 ,37195 ,2598 ,1909 ,3749 ,8358 
2014-08-15,141429 ,7753 ,7001 ,6270 ,1392 ,5902 ,5275 ,3439 ,1507 ,4250 ,2164 ,19830 ,3368 ,1237 ,1172 ,4370 ,5964 ,1425 ,11502 ,1491 ,3670 ,2361 ,1818 ,37263 ,2579 ,1886 ,3744 ,8303 
2014-08-22,141128 ,7475 ,6946 ,6322 ,1392 ,5879 ,5229 ,3326 ,1481 ,4277 ,2186 ,19777 ,3264 ,1243 ,1111 ,4349 ,6022 ,1412 ,11513 ,1496 ,3699 ,2312 ,1708 ,36960 ,2575 ,1890 ,3737 ,8499 
2014-08-29,139819 ,7369 ,6723 ,6319 ,1412 ,5860 ,5178 ,3333 ,1438 ,4245 ,2156 ,19761 ,3279 ,1237 ,1099 ,4344 ,5915 ,1415 ,11605 ,1497 ,3692 ,2280 ,1687 ,36031 ,2563 ,1884 ,3740 ,8494 
2014-09-05,139695 ,7460 ,6895 ,6416 ,1448 ,5937 ,5037 ,3395 ,1670 ,4299 ,2212 ,19096 ,3338 ,1257 ,1148 ,4290 ,5955 ,1448 ,11680 ,1532 ,3659 ,2359 ,1694 ,35407 ,2568 ,1930 ,3929 ,8554 
2014-09-12,138699 ,7341 ,6907 ,6375 ,1448 ,5927 ,5008 ,3286 ,1670 ,4304 ,2216 ,18999 ,3249 ,1258 ,1149 ,4288 ,5951 ,1442 ,11684 ,1532 ,3655 ,2361 ,1684 ,34835 ,2549 ,1920 ,3940 ,8402 
2014-09-19,137766 ,7327 ,6771 ,6393 ,1448 ,5970 ,5014 ,3328 ,1641 ,4293 ,2189 ,19023 ,3244 ,1259 ,1135 ,4204 ,5820 ,1462 ,11690 ,1532 ,3667 ,2364 ,1658 ,34122 ,2549 ,1943 ,3970 ,8405 
2014-09-26,136043 ,7423 ,6725 ,6350 ,1455 ,5996 ,5011 ,3320 ,1574 ,4285 ,2198 ,19049 ,3248 ,1260 ,1138 ,4172 ,5898 ,1461 ,12099 ,1561 ,3672 ,2343 ,1663 ,32079 ,2548 ,2003 ,3960 ,8398 
2014-10-03,136791 ,8249 ,6785 ,6457 ,1515 ,6063 ,5190 ,3384 ,1807 ,4413 ,2268 ,19111 ,3335 ,1282 ,1158 ,4195 ,6047 ,1534 ,12204 ,1599 ,3682 ,2874 ,1773 ,30971 ,2608 ,2085 ,4175 ,8526 
2014-10-10,135124 ,8160 ,6563 ,6420 ,1390 ,6100 ,5329 ,3355 ,1801 ,4313 ,2307 ,18947 ,3389 ,1274 ,1145 ,4196 ,6087 ,1525 ,12109 ,1595 ,3653 ,2863 ,1686 ,29828 ,2563 ,2150 ,4166 ,8531 
2014-10-17,134783 ,8086 ,6472 ,6368 ,1391 ,6093 ,5296 ,3345 ,1732 ,4287 ,2331 ,18815 ,3361 ,1267 ,1113 ,4192 ,6024 ,1563 ,12079 ,1654 ,3676 ,2834 ,1679 ,29896 ,2576 ,2143 ,4141 ,8541 
2014-10-24,134870 ,8022 ,6409 ,6181 ,1366 ,6024 ,5424 ,3301 ,1667 ,4250 ,2336 ,18727 ,3362 ,1264 ,1091 ,4185 ,6015 ,1556 ,12062 ,1683 ,3921 ,2849 ,1655 ,30094 ,2570 ,2218 ,4142 ,8542 
2014-10-31,134125 ,8162 ,6338 ,6068 ,1380 ,6069 ,5346 ,3376 ,1268 ,4197 ,2345 ,18607 ,3419 ,1265 ,1021 ,4172 ,6022 ,1546 ,12204 ,1678 ,3880 ,2902 ,1561 ,30254 ,2505 ,2211 ,4119 ,8535 
2014-11-07,135293 ,8369 ,6466 ,6192 ,1431 ,6131 ,5420 ,3440 ,1641 ,4245 ,2409 ,19101 ,3482 ,1272 ,1022 ,4229 ,6122 ,1516 ,12307 ,1723 ,3844 ,2955 ,1615 ,29350 ,2519 ,2271 ,4299 ,8660 
2014-11-14,136481 ,8410 ,6456 ,6147 ,1409 ,6143 ,5457 ,3407 ,1622 ,4230 ,2468 ,19107 ,3583 ,1286 ,980 ,4151 ,6266 ,1539 ,12336 ,1749 ,3901 ,3738 ,1562 ,29371 ,2546 ,2267 ,4285 ,8886 
2014-11-21,136139 ,8505 ,6405 ,6099 ,1394 ,6149 ,5456 ,3419 ,1502 ,4221 ,2444 ,19085 ,3643 ,1284 ,1030 ,4226 ,6120 ,1537 ,12299 ,1721 ,3892 ,3701 ,1576 ,29494 ,2514 ,2264 ,4285 ,8885 
2014-11-28,136331 ,8381 ,6387 ,6031 ,1359 ,6143 ,5429 ,3386 ,1448 ,4232 ,2446 ,19328 ,3632 ,1282 ,1007 ,4202 ,6086 ,1539 ,12284 ,1826 ,3851 ,3660 ,1586 ,29566 ,2498 ,2269 ,4284 ,8953 
2014-12-05,138205 ,8398 ,6506 ,6052 ,1453 ,6161 ,5548 ,3441 ,1859 ,4266 ,2662 ,19391 ,3695 ,1299 ,1035 ,4225 ,6121 ,1563 ,12351 ,1855 ,3906 ,3718 ,1602 ,29463 ,2547 ,2331 ,4479 ,9073 
2014-12-12,137962 ,8415 ,6349 ,6103 ,1446 ,6167 ,5568 ,3447 ,1788 ,4234 ,2733 ,19324 ,3672 ,1299 ,1034 ,4235 ,6101 ,1555 ,12337 ,1855 ,3904 ,3671 ,1696 ,29392 ,2542 ,2350 ,4479 ,9097 
2014-12-19,138210 ,8386 ,6422 ,6175 ,1446 ,6160 ,5523 ,3418 ,1778 ,4491 ,2793 ,19233 ,3626 ,1298 ,1035 ,4233 ,6038 ,1598 ,12300 ,1845 ,3903 ,3676 ,1741 ,29336 ,2546 ,2338 ,4490 ,9153 
2014-12-26,138216 ,8315 ,6519 ,6174 ,1444 ,6179 ,5493 ,3403 ,1778 ,4502 ,2807 ,19198 ,3632 ,1294 ,1054 ,4259 ,6033 ,1608 ,12309 ,1843 ,3812 ,3668 ,1720 ,29278 ,2531 ,2332 ,4507 ,9153 
2015-01-02,139271 ,7615 ,6557 ,6248 ,1360 ,6203 ,5345 ,3345 ,1862 ,4500 ,2883 ,19087 ,3517 ,1286 ,1047 ,4193 ,6034 ,1526 ,12409 ,2084 ,3838 ,3710 ,1634 ,29559 ,2563 ,2338 ,4518 ,9240 
2015-01-09,139557 ,7618 ,6708 ,6112 ,1360 ,6245 ,5153 ,3288 ,1802 ,4466 ,2904 ,18952 ,3544 ,1286 ,1058 ,4173 ,6037 ,1578 ,12362 ,2084 ,3917 ,3709 ,1670 ,30147 ,2527 ,2311 ,4504 ,9277 
2015-01-16,139056 ,7622 ,6665 ,6120 ,1346 ,6264 ,5144 ,3215 ,1659 ,4429 ,2970 ,18882 ,3547 ,1286 ,1059 ,4161 ,6021 ,1547 ,12319 ,1924 ,3937 ,3709 ,1703 ,30198 ,2502 ,2338 ,4388 ,9345 
2015-01-23,138449 ,7612 ,6637 ,6115 ,1366 ,6265 ,5037 ,3192 ,1585 ,4417 ,3035 ,18387 ,3522 ,1285 ,1078 ,4117 ,5919 ,1551 ,12217 ,1903 ,3924 ,3731 ,1665 ,30473 ,2486 ,2421 ,4379 ,9352 
2015-01-30,138092 ,7508 ,6663 ,6048 ,1343 ,6328 ,4742 ,3122 ,1435 ,4440 ,3066 ,18082 ,3548 ,1276 ,1064 ,4107 ,5964 ,1352 ,11892 ,1907 ,3916 ,3631 ,1670 ,31453 ,2341 ,2421 ,4344 ,9412 
2015-02-06,139121 ,7603 ,6745 ,6105 ,1344 ,6175 ,4803 ,3126 ,1479 ,4451 ,3115 ,18108 ,3647 ,1293 ,1075 ,4010 ,6151 ,1287 ,11829 ,1928 ,3955 ,3698 ,1745 ,31970 ,2355 ,2480 ,4332 ,9516 
2015-02-13,139090 ,7710 ,6674 ,6064 ,1267 ,6153 ,4937 ,3124 ,1455 ,4439 ,3185 ,18022 ,3636 ,1330 ,992 ,3961 ,6148 ,1538 ,11771 ,1935 ,3913 ,3605 ,1749 ,32092 ,2323 ,2487 ,4332 ,9669 
2015-02-20,138651 ,7758 ,6563 ,6058 ,1272 ,6145 ,4977 ,3130 ,1450 ,4420 ,3186 ,18022 ,3534 ,1333 ,993 ,3954 ,5962 ,1540 ,11722 ,1936 ,3960 ,3603 ,1766 ,32091 ,2308 ,2501 ,4332 ,9650 
2015-02-27,138406 ,7942 ,6588 ,6024 ,1252 ,6101 ,5197 ,3115 ,1451 ,4422 ,3145 ,17998 ,3575 ,1337 ,990 ,3943 ,6010 ,1568 ,11735 ,1882 ,3861 ,3599 ,1779 ,32017 ,2310 ,2493 ,4329 ,9627 
2015-03-06,139245 ,8189 ,6449 ,6090 ,1233 ,6136 ,5244 ,3135 ,1539 ,4501 ,3311 ,18069 ,3640 ,1348 ,992 ,3917 ,5973 ,1598 ,11702 ,1934 ,3829 ,3670 ,1867 ,32443 ,2345 ,2549 ,4358 ,9563 
2015-03-13,139696 ,8019 ,6483 ,6021 ,1176 ,6070 ,5256 ,3052 ,1545 ,4514 ,3433 ,17935 ,3645 ,1344 ,994 ,3907 ,5882 ,1594 ,11691 ,2013 ,3788 ,3699 ,1856 ,32950 ,2346 ,2558 ,4351 ,9611 
2015-03-20,140430 ,8104 ,6516 ,6031 ,1177 ,6050 ,5300 ,3058 ,1538 ,4560 ,3403 ,17954 ,3780 ,1349 ,997 ,3934 ,6072 ,1574 ,11733 ,2054 ,3787 ,3632 ,1876 ,33252 ,2342 ,2593 ,4344 ,9627 
2015-03-27,141547 ,8158 ,6501 ,6018 ,1165 ,6063 ,5324 ,3132 ,1532 ,4575 ,3418 ,18012 ,3783 ,1342 ,999 ,4018 ,6074 ,1653 ,11750 ,2053 ,4351 ,3523 ,1962 ,33560 ,2321 ,2626 ,4323 ,9629 
2015-04-03,144115 ,8401 ,6648 ,6300 ,1283 ,6209 ,5545 ,3232 ,1623 ,4612 ,3454 ,17933 ,3942 ,1359 ,1060 ,4034 ,6249 ,1678 ,11899 ,2150 ,4382 ,3569 ,2071 ,34304 ,2310 ,2647 ,4359 ,9665 
2015-04-10,144931 ,8540 ,6753 ,6371 ,1295 ,6259 ,5358 ,3224 ,1629 ,4578 ,3465 ,17673 ,3940 ,1362 ,1065 ,4014 ,6223 ,1658 ,11722 ,2284 ,4395 ,3787 ,2114 ,35379 ,2294 ,2662 ,4319 ,9646 
2015-04-17,144646 ,8589 ,6790 ,6482 ,1524 ,6100 ,5320 ,3199 ,1627 ,4517 ,3482 ,17459 ,3972 ,1363 ,1057 ,4018 ,6212 ,1663 ,11651 ,2314 ,4342 ,3785 ,2073 ,35383 ,2283 ,2696 ,4259 ,9663 
2015-04-24,144986 ,8675 ,6873 ,6574 ,1543 ,5894 ,5343 ,3185 ,1609 ,4456 ,3513 ,17249 ,4007 ,1369 ,1068 ,4035 ,6336 ,1662 ,11622 ,2449 ,4349 ,3779 ,2057 ,35672 ,2283 ,2806 ,4255 ,9675 
2015-05-01,145669 ,8680 ,7052 ,6927 ,1571 ,5862 ,5253 ,3159 ,1508 ,4352 ,3500 ,17295 ,4101 ,1367 ,1071 ,4025 ,6362 ,1646 ,11638 ,2518 ,4354 ,3780 ,2059 ,36144 ,2049 ,2826 ,4229 ,9690 
2015-05-08,147067 ,8910 ,7259 ,7039 ,1505 ,5871 ,5344 ,3211 ,1583 ,4360 ,3468 ,17382 ,4282 ,1373 ,1094 ,4056 ,6468 ,1678 ,11724 ,2525 ,4408 ,3794 ,2134 ,36613 ,2092 ,2803 ,4105 ,9796 
2015-05-15,147601 ,8783 ,7229 ,7114 ,1544 ,5854 ,5531 ,3218 ,1556 ,4358 ,3472 ,17397 ,4443 ,1399 ,1102 ,4024 ,6483 ,1706 ,11748 ,2576 ,4013 ,3624 ,2121 ,36710 ,2056 ,2824 ,4107 ,10162 
2015-05-22,147664 ,8772 ,7281 ,7213 ,1595 ,5742 ,5526 ,3183 ,1438 ,4419 ,3481 ,17350 ,4430 ,1401 ,1100 ,4030 ,6578 ,1730 ,11750 ,2616 ,4013 ,3612 ,2114 ,36653 ,2050 ,2847 ,4108 ,10165 
2015-05-29,147657 ,8567 ,7349 ,7210 ,1567 ,5755 ,5510 ,3194 ,1456 ,4421 ,3525 ,17280 ,4441 ,1403 ,1100 ,4022 ,6764 ,1719 ,11743 ,2655 ,3606 ,3599 ,2104 ,36599 ,2028 ,2882 ,4104 ,10177 
2015-06-05,149257 ,8710 ,7456 ,7389 ,1547 ,5909 ,5598 ,3208 ,1550 ,4521 ,3385 ,17324 ,4579 ,1420 ,1144 ,4069 ,6847 ,1720 ,11838 ,2710 ,3637 ,3759 ,2096 ,36969 ,2065 ,2796 ,4124 ,10294 
2015-06-12,149100 ,8824 ,7512 ,7454 ,1522 ,5886 ,5608 ,3221 ,1515 ,4517 ,3340 ,17280 ,4587 ,1378 ,1140 ,4067 ,6908 ,1747 ,11825 ,2731 ,3644 ,3787 ,2132 ,36849 ,2065 ,2793 ,4074 ,10328 
2015-06-19,148439 ,8876 ,7560 ,7501 ,1520 ,5791 ,5606 ,3210 ,1515 ,4454 ,3326 ,17174 ,4442 ,1379 ,1123 ,4065 ,6875 ,1890 ,11811 ,2732 ,3644 ,3815 ,2142 ,36796 ,1999 ,2728 ,4073 ,10132 
2015-06-26,147701 ,8773 ,7511 ,7508 ,1527 ,5729 ,5594 ,3199 ,1511 ,4461 ,3277 ,17111 ,4436 ,1374 ,1117 ,3990 ,6878 ,1915 ,11558 ,2743 ,3675 ,3874 ,2132 ,36431 ,1987 ,2677 ,4051 ,10193 
2015-07-03,148825 ,9228 ,7589 ,7725 ,1693 ,5715 ,5761 ,3284 ,1580 ,4505 ,3248 ,16992 ,4494 ,1379 ,1137 ,4108 ,6921 ,1933 ,11597 ,2753 ,4171 ,4027 ,2271 ,36076 ,1952 ,2699 ,3997 ,10432 
2015-07-10,147693 ,9316 ,7691 ,7923 ,1763 ,5660 ,5811 ,3237 ,1537 ,4522 ,3145 ,16592 ,4515 ,1365 ,1174 ,4104 ,6910 ,1950 ,11648 ,2813 ,4202 ,4049 ,2201 ,35199 ,1909 ,2603 ,4019 ,10452 
2015-07-17,146646 ,9211 ,7578 ,7963 ,1606 ,5205 ,5824 ,3213 ,1449 ,4505 ,3068 ,16450 ,4479 ,1347 ,1263 ,4055 ,6907 ,1916 ,11654 ,2814 ,4212 ,4036 ,2149 ,35092 ,1882 ,2597 ,4021 ,10561 
2015-07-24,146356 ,8993 ,7725 ,7925 ,1594 ,5176 ,5783 ,3152 ,1232 ,4495 ,3248 ,16395 ,4445 ,1354 ,1269 ,4086 ,6972 ,1874 ,11706 ,2853 ,4242 ,4021 ,2050 ,34781 ,1881 ,2452 ,4020 ,10606 
2015-07-31,144391 ,9001 ,7862 ,8208 ,1567 ,5206 ,5735 ,3065 ,-306 ,4555 ,3274 ,16273 ,4454 ,1344 ,1284 ,4073 ,6979 ,1877 ,11774 ,2860 ,4259 ,3881 ,2026 ,34375 ,1665 ,2447 ,4069 ,10588 
2015-08-07,150946 ,9196 ,7983 ,8332 ,1607 ,5258 ,5830 ,3088 ,-55 ,4635 ,3272 ,16347 ,4553 ,1357 ,1306 ,4093 ,7053 ,1950 ,11900 ,2927 ,4327 ,8453 ,2060 ,34407 ,1709 ,2429 ,4151 ,11170 
2015-08-14,150443 ,9059 ,8008 ,8329 ,1606 ,5255 ,5791 ,3069 ,-59 ,4643 ,3198 ,16357 ,4564 ,1351 ,1295 ,4006 ,7059 ,1862 ,11902 ,2940 ,4306 ,8395 ,2115 ,34159 ,1703 ,2360 ,4141 ,11146 
2015-08-21,145726 ,8994 ,3996 ,8417 ,1586 ,5335 ,5789 ,3000 ,-142 ,4617 ,3151 ,16317 ,4222 ,1350 ,1291 ,4011 ,7071 ,1870 ,11910 ,3066 ,4286 ,7975 ,2085 ,34177 ,1709 ,2326 ,4145 ,11161 
2015-08-28,145368 ,9165 ,3993 ,8462 ,1586 ,5388 ,5616 ,3006 ,-146 ,4611 ,3127 ,16466 ,4222 ,1350 ,1295 ,4008 ,7080 ,1855 ,11910 ,3065 ,4285 ,7945 ,2086 ,33998 ,1702 ,2335 ,4147 ,11141 
2015-09-04,146655 ,9285 ,4096 ,8526 ,1599 ,5493 ,5597 ,2977 ,194 ,5090 ,3192 ,16565 ,4287 ,1372 ,1262 ,4064 ,7145 ,1842 ,11927 ,3040 ,4310 ,8171 ,2134 ,33760 ,1726 ,2295 ,4166 ,11109 
2015-09-11,146231 ,9038 ,4309 ,8627 ,1604 ,5481 ,5657 ,2970 ,154 ,5078 ,3185 ,16527 ,4116 ,1364 ,1282 ,4041 ,7127 ,1774 ,11925 ,3058 ,4300 ,8029 ,2161 ,33232 ,1717 ,2220 ,4202 ,11131 
2015-09-18,145320 ,8947 ,4262 ,8627 ,1573 ,5463 ,4995 ,2882 ,97 ,5094 ,3192 ,16601 ,4153 ,1363 ,1279 ,4033 ,7142 ,1771 ,11983 ,3091 ,4323 ,7997 ,2126 ,32887 ,1744 ,2177 ,4218 ,11194 
2015-09-25,144986 ,8883 ,4262 ,8661 ,1576 ,5460 ,5017 ,2858 ,96 ,5094 ,3172 ,16589 ,4157 ,1358 ,1309 ,4028 ,7115 ,1717 ,11979 ,3088 ,4388 ,7989 ,2125 ,32587 ,1737 ,2125 ,4211 ,11174 
2015-10-02,145297 ,9312 ,4172 ,8760 ,1716 ,5558 ,5227 ,2893 ,514 ,5348 ,3233 ,16788 ,4234 ,1381 ,1311 ,4081 ,7248 ,1834 ,12083 ,3088 ,4430 ,6733 ,2196 ,32451 ,1824 ,2064 ,4235 ,11208 
2015-10-09,146580 ,8794 ,4196 ,8746 ,1617 ,5508 ,5136 ,2827 ,517 ,5280 ,3192 ,16899 ,4433 ,1381 ,1303 ,4081 ,7131 ,1821 ,12056 ,3125 ,4357 ,7386 ,2186 ,33026 ,1798 ,1985 ,4197 ,11189 
2015-10-16,147284 ,8520 ,4359 ,8753 ,1629 ,5431 ,5148 ,2785 ,500 ,5230 ,3215 ,16871 ,4416 ,1369 ,1299 ,4060 ,7120 ,1797 ,12072 ,3130 ,4368 ,8039 ,2112 ,32924 ,1766 ,1855 ,4193 ,11363 
2015-10-23,146494 ,8521 ,4406 ,8785 ,1665 ,5288 ,4957 ,2792 ,503 ,5183 ,3192 ,16893 ,4588 ,1366 ,1297 ,4012 ,7144 ,1798 ,12104 ,3099 ,4340 ,8093 ,2137 ,32466 ,1762 ,1635 ,4169 ,11341 
2015-10-30,145571 ,8479 ,4559 ,8820 ,1671 ,5282 ,4887 ,2820 ,184 ,4385 ,3119 ,17000 ,4560 ,1366 ,1288 ,3996 ,7178 ,1791 ,12044 ,3104 ,4313 ,7946 ,2067 ,32679 ,1795 ,1685 ,4152 ,11360 
