Date,KOSPI,KOSDAQ,Energy,Chemicals,Nonferrous Metals,Materials,Construction,Macinery,Shipbuilding,Capital Goods,Transportation,Automobiles,Consumer Durables,Hotels,Media,Retail,Consumer Staples,Healthcare,Banking,Securities,Insurance,Software,IT hardware,Semiconductors,IT home appliance,Display,Communication Services,Utilities
2013-05-03,117445 ,5228 ,4863 ,4709 ,1334 ,3849 ,2757 ,1444 ,2685 ,2746 ,649 ,19338 ,1662 ,897 ,1080 ,3001 ,3642 ,1196 ,9011 ,1349 ,4259 ,2093 ,2053 ,37454 ,1357 ,2410 ,3648 ,3187 
2013-05-10,116786 ,5300 ,4816 ,4570 ,1327 ,3839 ,2760 ,1402 ,2599 ,2638 ,559 ,19480 ,1632 ,897 ,1078 ,2954 ,3620 ,1206 ,8991 ,1349 ,4223 ,2078 ,2105 ,37663 ,1358 ,2393 ,3624 ,2925 
2013-05-17,116371 ,5425 ,4763 ,4512 ,1444 ,3833 ,2676 ,1425 ,2411 ,2582 ,473 ,19479 ,1617 ,894 ,1072 ,2987 ,3585 ,1190 ,8999 ,1348 ,4199 ,2095 ,2117 ,37694 ,1359 ,2383 ,3620 ,3039 
2013-05-24,116298 ,5484 ,4736 ,4582 ,1477 ,3807 ,2621 ,1425 ,2397 ,2581 ,437 ,19509 ,1620 ,881 ,1065 ,2991 ,3588 ,1222 ,8854 ,1359 ,4146 ,2099 ,2149 ,37845 ,1346 ,2385 ,3638 ,3019 
2013-05-31,115956 ,5474 ,4721 ,4481 ,1506 ,3805 ,2624 ,1417 ,2405 ,2553 ,376 ,19504 ,1626 ,882 ,1065 ,2994 ,3468 ,1223 ,8830 ,1359 ,4137 ,2101 ,2164 ,37820 ,1355 ,2398 ,3636 ,2979 
2013-06-07,117352 ,5612 ,4773 ,4585 ,1524 ,3872 ,2738 ,1480 ,2437 ,2596 ,428 ,19726 ,1640 ,899 ,1065 ,3019 ,3486 ,1288 ,8886 ,1267 ,4158 ,2146 ,2186 ,38143 ,1388 ,2459 ,3699 ,3076 
2013-06-14,116959 ,5626 ,4750 ,4630 ,1523 ,3823 ,2687 ,1587 ,2471 ,2595 ,431 ,19737 ,1632 ,900 ,1071 ,3015 ,3461 ,1256 ,8818 ,1324 ,4151 ,2148 ,2196 ,37920 ,1376 ,2316 ,3697 ,3069 
2013-06-21,116403 ,5539 ,4752 ,4588 ,1494 ,3802 ,2681 ,1581 ,2458 ,2563 ,387 ,19688 ,1630 ,901 ,1046 ,2999 ,3440 ,1270 ,8768 ,1317 ,4141 ,2147 ,2201 ,37776 ,1402 ,2314 ,3696 ,2901 
2013-06-28,115561 ,5573 ,4709 ,4534 ,1484 ,3735 ,2668 ,1514 ,2463 ,2556 ,318 ,19758 ,1679 ,897 ,1042 ,3006 ,3416 ,1267 ,8672 ,1270 ,4142 ,2149 ,2220 ,37490 ,1380 ,2307 ,3693 ,2765 
2013-07-05,116269 ,5804 ,4673 ,4484 ,1465 ,3783 ,2875 ,1535 ,2463 ,2544 ,406 ,20069 ,1719 ,914 ,1080 ,3022 ,3581 ,1251 ,8703 ,1311 ,4054 ,2189 ,2330 ,37425 ,1347 ,2372 ,3722 ,2756 
2013-07-12,114643 ,5831 ,4571 ,4482 ,1438 ,3727 ,2778 ,1534 ,2429 ,2536 ,349 ,20030 ,1705 ,914 ,1068 ,3036 ,3477 ,1247 ,8587 ,1305 ,4055 ,2153 ,2327 ,36602 ,1316 ,2354 ,3718 ,2736 
2013-07-19,113596 ,5597 ,4548 ,4436 ,1435 ,3707 ,2692 ,1500 ,2424 ,2532 ,190 ,20076 ,1707 ,913 ,1063 ,3027 ,3431 ,1014 ,8356 ,1274 ,4054 ,2133 ,2314 ,36530 ,1277 ,2191 ,3718 ,2653 
2013-07-26,113663 ,5465 ,4586 ,4408 ,1422 ,3637 ,2743 ,1498 ,2416 ,2459 ,160 ,20250 ,1633 ,912 ,1053 ,3029 ,3421 ,1004 ,8363 ,1231 ,4042 ,2102 ,2228 ,36960 ,1056 ,2182 ,3721 ,2612 
2013-08-02,114043 ,5526 ,4667 ,4508 ,1435 ,3685 ,2825 ,1542 ,2462 ,2525 ,278 ,20596 ,1625 ,922 ,1059 ,3065 ,3360 ,1010 ,8415 ,1233 ,4061 ,1365 ,2238 ,36781 ,1123 ,2223 ,3763 ,2805 
2013-08-09,113853 ,5582 ,4635 ,4628 ,1420 ,3634 ,2826 ,1493 ,2456 ,2522 ,249 ,20585 ,1628 ,923 ,1008 ,3072 ,3315 ,1001 ,8429 ,1221 ,4036 ,1376 ,2293 ,36898 ,1098 ,2215 ,3666 ,2807 
2013-08-16,113385 ,5679 ,4631 ,4641 ,1376 ,3682 ,2880 ,1490 ,2449 ,2335 ,365 ,20654 ,1607 ,907 ,1018 ,3053 ,3293 ,1053 ,8446 ,1139 ,4024 ,1339 ,2294 ,36870 ,1099 ,2228 ,3663 ,2526 
2013-08-23,113261 ,5894 ,4666 ,4635 ,1335 ,3721 ,2884 ,1460 ,2447 ,2446 ,364 ,20511 ,1606 ,908 ,1009 ,3051 ,3272 ,1213 ,8445 ,1139 ,4024 ,1373 ,2311 ,36845 ,1098 ,2214 ,3660 ,2519 
2013-08-30,113791 ,5854 ,4666 ,4677 ,1337 ,3700 ,2897 ,1441 ,2419 ,2394 ,350 ,20548 ,1577 ,901 ,972 ,3043 ,3299 ,1197 ,8453 ,1097 ,4023 ,1979 ,2281 ,36938 ,1087 ,2199 ,3652 ,2519 
2013-09-06,115330 ,5857 ,4735 ,4837 ,1264 ,3855 ,3013 ,1470 ,2455 ,2466 ,446 ,20752 ,1616 ,918 ,989 ,3079 ,3347 ,1205 ,8614 ,1116 ,4056 ,2012 ,2227 ,36998 ,1110 ,2258 ,3692 ,2660 
2013-09-13,114935 ,5877 ,4730 ,4810 ,1264 ,3827 ,3090 ,1434 ,2440 ,2450 ,435 ,20763 ,1620 ,910 ,991 ,3072 ,3339 ,1214 ,8614 ,1064 ,3987 ,2022 ,2203 ,36778 ,1110 ,2270 ,3677 ,2696 
2013-09-20,114695 ,5861 ,4719 ,4771 ,1264 ,3786 ,3082 ,1443 ,2439 ,2436 ,387 ,20747 ,1602 ,910 ,990 ,3071 ,3339 ,1197 ,8612 ,1064 ,3987 ,2005 ,2231 ,36756 ,1104 ,2266 ,3673 ,2676 
2013-09-27,114331 ,5817 ,4733 ,4845 ,1265 ,3749 ,3065 ,1464 ,2424 ,2487 ,358 ,20740 ,1546 ,904 ,958 ,3062 ,3354 ,1236 ,8626 ,1062 ,3984 ,1990 ,2218 ,36355 ,1089 ,2264 ,3668 ,2700 
2013-10-04,115768 ,5979 ,4787 ,4961 ,1289 ,3934 ,3161 ,1580 ,2478 ,2617 ,377 ,20861 ,1546 ,922 ,953 ,3087 ,3314 ,1240 ,8731 ,1091 ,4001 ,2122 ,2290 ,36602 ,1129 ,2194 ,3707 ,2773 
2013-10-11,115403 ,5973 ,4713 ,5021 ,1282 ,3929 ,3135 ,1579 ,2452 ,2545 ,374 ,20823 ,1549 ,927 ,936 ,3081 ,3303 ,1232 ,8674 ,998 ,3988 ,2094 ,2272 ,36717 ,1105 ,2158 ,3697 ,2790 
2013-10-18,115114 ,5996 ,4581 ,5020 ,1289 ,3902 ,3134 ,1567 ,2411 ,2511 ,384 ,20862 ,1546 ,926 ,946 ,3108 ,3259 ,1220 ,8667 ,972 ,3975 ,2066 ,2265 ,36960 ,1081 ,2016 ,3632 ,2811 
2013-10-25,114130 ,6198 ,4519 ,4966 ,1274 ,3809 ,2928 ,1676 ,2384 ,2504 ,400 ,20772 ,1555 ,922 ,1001 ,3081 ,3281 ,1205 ,8605 ,967 ,3951 ,2049 ,2307 ,37009 ,924 ,1978 ,3560 ,2703 
2013-11-01,115190 ,6315 ,4635 ,5144 ,1287 ,3904 ,3065 ,1875 ,2228 ,2576 ,507 ,20880 ,1598 ,936 ,1027 ,3112 ,3262 ,1253 ,8668 ,995 ,4007 ,2082 ,2278 ,37419 ,934 ,1929 ,3534 ,2370 
2013-11-08,114827 ,6234 ,4599 ,5068 ,1323 ,3859 ,3117 ,1875 ,2212 ,2571 ,443 ,20843 ,1612 ,931 ,1025 ,3094 ,3220 ,1254 ,8581 ,995 ,4012 ,2068 ,2260 ,37409 ,940 ,1907 ,3451 ,2379 
2013-11-15,114478 ,6204 ,4505 ,5028 ,1273 ,3856 ,3070 ,1845 ,2192 ,2556 ,393 ,20851 ,1600 ,924 ,1020 ,3068 ,3193 ,1290 ,8642 ,936 ,4035 ,2013 ,2262 ,37400 ,923 ,1904 ,3445 ,2444 
2013-11-22,114900 ,6270 ,4482 ,5014 ,1205 ,3843 ,3051 ,1841 ,2167 ,2567 ,387 ,20886 ,1612 ,912 ,1017 ,3075 ,3165 ,1284 ,8641 ,914 ,4011 ,1999 ,2245 ,37397 ,931 ,1880 ,3445 ,3176 
2013-11-29,114946 ,6199 ,4423 ,5021 ,1227 ,3824 ,3038 ,1839 ,2140 ,2549 ,387 ,20902 ,1629 ,907 ,1009 ,3067 ,3148 ,1292 ,8635 ,921 ,4017 ,2012 ,2298 ,37443 ,916 ,1872 ,3437 ,3180 
2013-12-06,116675 ,6412 ,4515 ,5133 ,1256 ,3915 ,3185 ,1905 ,2182 ,2617 ,508 ,20965 ,1669 ,925 ,1000 ,3123 ,3195 ,1343 ,8767 ,951 ,4070 ,2048 ,2334 ,37632 ,959 ,1936 ,3477 ,3465 
2013-12-13,116709 ,6415 ,4502 ,5126 ,1256 ,3907 ,3184 ,1859 ,2207 ,2620 ,504 ,20962 ,1705 ,940 ,933 ,3091 ,3235 ,1325 ,8767 ,950 ,4070 ,2009 ,2303 ,37836 ,952 ,1950 ,3434 ,3485 
2013-12-20,116085 ,6420 ,4446 ,5129 ,1255 ,3870 ,3143 ,1863 ,2203 ,2614 ,498 ,20898 ,1703 ,939 ,937 ,3092 ,3224 ,1320 ,8755 ,950 ,4126 ,2010 ,2298 ,37430 ,952 ,1947 ,3414 ,3478 
2013-12-27,115820 ,6414 ,4448 ,5137 ,1257 ,3856 ,3138 ,1851 ,2168 ,2582 ,505 ,20864 ,1704 ,938 ,936 ,3086 ,3203 ,1297 ,8760 ,950 ,4125 ,2058 ,2305 ,37274 ,945 ,1934 ,3425 ,3474 
2014-01-03,116164 ,5638 ,4450 ,5108 ,1139 ,4115 ,3056 ,1717 ,2223 ,2542 ,601 ,20777 ,1693 ,951 ,1035 ,3074 ,3206 ,1218 ,8830 ,970 ,4097 ,2166 ,1973 ,36953 ,935 ,1944 ,3447 ,3581 
2014-01-10,113934 ,5717 ,4389 ,5009 ,1136 ,3975 ,2992 ,1704 ,2209 ,2541 ,572 ,20500 ,1710 ,936 ,1030 ,3071 ,3227 ,1289 ,8808 ,961 ,4097 ,2190 ,1906 ,35582 ,932 ,1904 ,3396 ,3582 
2014-01-17,113542 ,5733 ,4326 ,4979 ,1130 ,3870 ,3038 ,1664 ,2205 ,2568 ,567 ,20369 ,1679 ,934 ,1025 ,3065 ,3264 ,1305 ,8773 ,1082 ,4121 ,2172 ,1902 ,35577 ,934 ,1868 ,3284 ,3574 
2014-01-24,112501 ,5650 ,4223 ,4943 ,1122 ,3730 ,2898 ,1647 ,2219 ,2538 ,634 ,20116 ,1675 ,933 ,982 ,3062 ,3235 ,1292 ,8724 ,1082 ,4100 ,2147 ,1857 ,35513 ,935 ,1835 ,3219 ,3492 
2014-01-31,110368 ,5624 ,4081 ,4778 ,1124 ,3554 ,2906 ,1636 ,2106 ,2515 ,602 ,20008 ,1672 ,931 ,979 ,3052 ,3251 ,1292 ,8670 ,1082 ,4083 ,2146 ,1763 ,34684 ,792 ,1676 ,3120 ,3491 
2014-02-07,110326 ,5436 ,3950 ,4793 ,1092 ,3443 ,2912 ,1478 ,1986 ,2550 ,616 ,20131 ,1686 ,940 ,988 ,3002 ,3270 ,1062 ,8689 ,1110 ,4104 ,2081 ,1777 ,34841 ,819 ,1732 ,3128 ,3583 
2014-02-14,109604 ,5186 ,3948 ,4601 ,1089 ,3389 ,2896 ,1416 ,1982 ,2565 ,617 ,20106 ,1590 ,930 ,972 ,2997 ,3269 ,1041 ,8476 ,1120 ,4094 ,2053 ,1724 ,34639 ,795 ,1669 ,3128 ,3685 
2014-02-21,109240 ,5223 ,3918 ,4591 ,1104 ,3463 ,2785 ,1401 ,2032 ,2593 ,602 ,20115 ,1593 ,908 ,963 ,2981 ,3292 ,1029 ,8420 ,1050 ,3935 ,2095 ,1684 ,34665 ,792 ,1680 ,3102 ,3671 
2014-02-28,108636 ,5235 ,3873 ,4589 ,862 ,3338 ,2941 ,1399 ,1934 ,2596 ,606 ,20047 ,1605 ,909 ,996 ,2971 ,3290 ,1037 ,8454 ,1007 ,3899 ,2061 ,1617 ,34618 ,792 ,1664 ,3093 ,3675 
2014-03-07,109280 ,5388 ,3898 ,4644 ,872 ,3398 ,3063 ,1426 ,2002 ,2644 ,631 ,20238 ,1639 ,916 ,1012 ,2998 ,3318 ,1010 ,8545 ,1024 ,3928 ,2099 ,1574 ,34513 ,790 ,1694 ,3076 ,3717 
2014-03-14,109210 ,5390 ,3899 ,4620 ,909 ,3369 ,3098 ,1434 ,1993 ,2649 ,622 ,20257 ,1649 ,917 ,1030 ,3000 ,3318 ,986 ,8513 ,1022 ,3920 ,2092 ,1512 ,34507 ,790 ,1694 ,3076 ,3722 
2014-03-21,108976 ,5497 ,3854 ,4587 ,909 ,3341 ,3097 ,1413 ,1960 ,2612 ,602 ,20315 ,1648 ,915 ,1034 ,2991 ,3313 ,984 ,8553 ,984 ,3920 ,2112 ,1538 ,34491 ,803 ,1691 ,3083 ,3723 
2014-03-28,108622 ,5600 ,3776 ,4563 ,910 ,3317 ,3074 ,1428 ,1944 ,2589 ,572 ,20305 ,1653 ,913 ,1025 ,2939 ,3320 ,994 ,8528 ,991 ,3916 ,2118 ,1584 ,34409 ,801 ,1688 ,3058 ,3810 
2014-04-04,109230 ,5790 ,3701 ,4600 ,914 ,3314 ,3194 ,1481 ,2020 ,2627 ,680 ,20402 ,1705 ,924 ,1023 ,2967 ,3363 ,1034 ,8593 ,1012 ,3946 ,2198 ,1644 ,34321 ,854 ,1663 ,3063 ,3778 
2014-04-11,108569 ,5783 ,3618 ,4581 ,915 ,3251 ,3218 ,1471 ,1935 ,2622 ,673 ,20326 ,1695 ,919 ,1024 ,2949 ,3329 ,1028 ,8566 ,948 ,3947 ,2139 ,1660 ,34308 ,846 ,1681 ,2986 ,3717 
2014-04-18,107895 ,5791 ,3548 ,4582 ,914 ,3273 ,3208 ,1425 ,1836 ,2564 ,669 ,20095 ,1686 ,905 ,1018 ,2909 ,3345 ,1045 ,8505 ,926 ,3934 ,2139 ,1692 ,34296 ,844 ,1669 ,2932 ,3725 
2014-04-25,107154 ,5849 ,3394 ,4560 ,906 ,3082 ,3215 ,1442 ,1773 ,2495 ,530 ,19924 ,1791 ,902 ,1020 ,2888 ,3362 ,1040 ,8486 ,957 ,3917 ,2146 ,1707 ,34435 ,838 ,1668 ,2805 ,3720 
2014-05-02,107977 ,5944 ,3341 ,4584 ,919 ,3103 ,3305 ,1489 ,1441 ,2519 ,803 ,20024 ,1829 ,905 ,1024 ,2881 ,3392 ,1067 ,8506 ,987 ,3940 ,2219 ,1705 ,34888 ,1262 ,1409 ,2588 ,3788 
2014-05-09,107747 ,5792 ,3297 ,4556 ,908 ,3130 ,3298 ,1531 ,1396 ,2500 ,790 ,19993 ,1842 ,899 ,1011 ,2858 ,3360 ,1043 ,8477 ,975 ,3934 ,2174 ,1685 ,34870 ,1262 ,1407 ,2565 ,3779 
2014-05-16,107074 ,5885 ,3215 ,4455 ,901 ,3162 ,3265 ,1537 ,1274 ,2491 ,714 ,20026 ,1900 ,914 ,1046 ,2805 ,3373 ,1023 ,8499 ,1015 ,3900 ,2170 ,1649 ,34664 ,1256 ,1433 ,2547 ,3724 
2014-05-23,107053 ,5872 ,3192 ,4398 ,928 ,3174 ,3296 ,1540 ,1249 ,2481 ,630 ,20108 ,1913 ,913 ,1037 ,2882 ,3351 ,1014 ,8504 ,1027 ,3906 ,2124 ,1663 ,34619 ,1274 ,1418 ,2524 ,3762 
2014-05-30,107013 ,5770 ,3137 ,4398 ,928 ,3175 ,3312 ,1491 ,1256 ,2478 ,623 ,20133 ,1917 ,914 ,1039 ,2882 ,3350 ,1025 ,8444 ,1025 ,3904 ,2124 ,1683 ,34556 ,1286 ,1404 ,2517 ,3782 
2014-06-06,108348 ,5748 ,3192 ,4492 ,954 ,3209 ,3388 ,1534 ,1381 ,2532 ,669 ,20399 ,1968 ,924 ,1015 ,2903 ,3389 ,1086 ,8527 ,1044 ,3934 ,2169 ,1611 ,34561 ,1322 ,1438 ,2658 ,3797 
2014-06-13,107967 ,5791 ,3126 ,4413 ,954 ,3234 ,3385 ,1689 ,1366 ,2524 ,656 ,20414 ,1971 ,927 ,987 ,2905 ,3383 ,1089 ,8513 ,1058 ,3932 ,2081 ,1579 ,34551 ,1335 ,1228 ,2658 ,3801 
2014-06-20,107199 ,5630 ,3156 ,4361 ,950 ,3245 ,3316 ,1721 ,1355 ,2506 ,509 ,20411 ,1972 ,927 ,967 ,2920 ,3392 ,1119 ,8518 ,1056 ,3963 ,2025 ,1566 ,33998 ,1322 ,1214 ,2574 ,3768 
2014-06-27,106285 ,5567 ,3049 ,4193 ,945 ,3238 ,3343 ,1697 ,1317 ,2515 ,509 ,20395 ,1943 ,931 ,948 ,2913 ,3393 ,1111 ,8553 ,1054 ,3981 ,2004 ,1527 ,33472 ,1333 ,1226 ,2548 ,3714 
2014-07-04,106668 ,5750 ,3053 ,4332 ,1177 ,3351 ,3414 ,1775 ,1315 ,2538 ,391 ,20647 ,1998 ,943 ,922 ,2907 ,3428 ,1187 ,8594 ,1068 ,4034 ,2061 ,1553 ,33133 ,1031 ,1229 ,2622 ,3714 
2014-07-11,104727 ,5669 ,2971 ,4272 ,1160 ,3375 ,3394 ,1762 ,1202 ,2537 ,395 ,20410 ,2000 ,944 ,914 ,2884 ,3418 ,1196 ,8606 ,1079 ,4012 ,2020 ,1441 ,31859 ,1040 ,1216 ,2570 ,3719 
2014-07-18,104698 ,5667 ,2837 ,3976 ,1165 ,3339 ,3389 ,1728 ,1153 ,2515 ,445 ,20313 ,2002 ,948 ,939 ,2852 ,3443 ,1198 ,8581 ,1094 ,4016 ,2026 ,1400 ,31922 ,1648 ,1214 ,2536 ,3688 
2014-07-25,104266 ,5653 ,2732 ,3829 ,1161 ,3313 ,3399 ,1692 ,1150 ,2538 ,488 ,20136 ,2002 ,949 ,913 ,2713 ,3435 ,1192 ,8631 ,1108 ,4007 ,2023 ,1390 ,31781 ,1730 ,1392 ,2526 ,3690 
2014-08-01,104098 ,5734 ,2727 ,3891 ,1179 ,3436 ,3471 ,1699 ,1037 ,2604 ,658 ,20087 ,2031 ,970 ,934 ,2843 ,3496 ,1155 ,8668 ,1153 ,4060 ,2048 ,1345 ,30865 ,1735 ,1404 ,2570 ,3766 
2014-08-08,104305 ,5844 ,2704 ,3862 ,1179 ,3438 ,3509 ,1662 ,1035 ,2602 ,692 ,20092 ,2096 ,973 ,943 ,2844 ,3502 ,1151 ,8715 ,1158 ,4090 ,2061 ,1340 ,30959 ,1735 ,1401 ,2583 ,3825 
2014-08-15,104148 ,5692 ,2676 ,3808 ,1175 ,3471 ,3490 ,1608 ,1027 ,2615 ,690 ,20050 ,2142 ,961 ,906 ,2775 ,3496 ,1115 ,8759 ,1176 ,4134 ,2039 ,1289 ,30996 ,1735 ,1381 ,2525 ,3800 
2014-08-22,103832 ,5448 ,2673 ,3811 ,1176 ,3454 ,3506 ,1508 ,995 ,2599 ,749 ,19924 ,2066 ,966 ,883 ,2763 ,3534 ,1106 ,8750 ,1173 ,4145 ,1980 ,1256 ,30758 ,1688 ,1377 ,2518 ,3924 
2014-08-29,102998 ,5410 ,2617 ,3783 ,1199 ,3443 ,3475 ,1545 ,969 ,2613 ,753 ,19931 ,2072 ,961 ,878 ,2757 ,3445 ,1111 ,8814 ,1173 ,4159 ,1960 ,1247 ,29995 ,1674 ,1389 ,2521 ,3923 
2014-09-05,102775 ,5473 ,2701 ,3857 ,1239 ,3512 ,3352 ,1593 ,1128 ,2628 ,792 ,19485 ,2128 ,977 ,900 ,2785 ,3466 ,1128 ,8815 ,1196 ,4150 ,2025 ,1236 ,29373 ,1675 ,1433 ,2686 ,3987 
2014-09-12,102124 ,5408 ,2693 ,3838 ,1240 ,3488 ,3354 ,1546 ,1128 ,2629 ,807 ,19439 ,2077 ,977 ,901 ,2783 ,3461 ,1125 ,8817 ,1196 ,4150 ,2030 ,1197 ,28981 ,1674 ,1427 ,2699 ,3876 
2014-09-19,103124 ,5351 ,2630 ,3864 ,1239 ,3491 ,3340 ,1563 ,1109 ,2623 ,791 ,19452 ,2075 ,977 ,852 ,2758 ,3384 ,1152 ,8829 ,1196 ,4172 ,2061 ,1177 ,28512 ,1665 ,1448 ,2713 ,5402 
2014-09-26,101675 ,5434 ,2592 ,3844 ,1254 ,3512 ,3345 ,1559 ,1064 ,2620 ,796 ,19487 ,2072 ,975 ,849 ,2749 ,3398 ,1146 ,9122 ,1200 ,4169 ,2045 ,1181 ,26833 ,1658 ,1499 ,2736 ,5404 
2014-10-03,102683 ,6082 ,2597 ,3912 ,1299 ,3568 ,3413 ,1601 ,1238 ,2717 ,840 ,19551 ,2116 ,991 ,862 ,2763 ,3470 ,1212 ,9144 ,1216 ,4192 ,2464 ,1284 ,25958 ,1712 ,1575 ,2920 ,6149 
2014-10-10,101665 ,6001 ,2573 ,3830 ,1040 ,3579 ,3459 ,1583 ,1223 ,2704 ,853 ,19418 ,2154 ,985 ,857 ,2775 ,3503 ,1207 ,9085 ,1221 ,4167 ,2439 ,1210 ,25003 ,1666 ,1625 ,2890 ,6615 
2014-10-17,101593 ,5940 ,2521 ,3784 ,1048 ,3581 ,3467 ,1578 ,1151 ,2674 ,831 ,19272 ,2122 ,980 ,846 ,2773 ,3509 ,1197 ,9075 ,1261 ,4194 ,2435 ,1209 ,24977 ,1667 ,1619 ,2914 ,6848 
2014-10-24,101388 ,5912 ,2494 ,3630 ,1037 ,3459 ,3538 ,1520 ,1117 ,2631 ,833 ,19107 ,2133 ,980 ,837 ,2768 ,3501 ,1180 ,9054 ,1282 ,4184 ,2460 ,1191 ,25144 ,1662 ,1676 ,2915 ,6964 
2014-10-31,100814 ,6020 ,2441 ,3535 ,1045 ,3453 ,3471 ,1568 ,850 ,2590 ,842 ,18823 ,2182 ,980 ,775 ,2755 ,3503 ,1170 ,9042 ,1278 ,4155 ,2510 ,1122 ,25512 ,1586 ,1673 ,2934 ,7038 
2014-11-07,102293 ,6169 ,2537 ,3628 ,1058 ,3510 ,3536 ,1624 ,1087 ,2650 ,909 ,19193 ,2221 ,983 ,764 ,2802 ,3544 ,1147 ,9035 ,1309 ,4144 ,2545 ,1192 ,24833 ,1614 ,1717 ,3043 ,7837 
2014-11-14,103637 ,6178 ,2532 ,3600 ,1038 ,3507 ,3558 ,1582 ,1070 ,2633 ,957 ,19179 ,2245 ,994 ,741 ,2756 ,3548 ,1159 ,9042 ,1340 ,4161 ,3109 ,1149 ,24837 ,1634 ,1697 ,3015 ,8734 
2014-11-21,103379 ,6184 ,2515 ,3574 ,1020 ,3486 ,3501 ,1594 ,1010 ,2608 ,900 ,19168 ,2303 ,994 ,787 ,2781 ,3446 ,1159 ,8999 ,1294 ,4151 ,3098 ,1143 ,24939 ,1634 ,1692 ,3014 ,8751 
2014-11-28,103717 ,6150 ,2546 ,3555 ,1010 ,3478 ,3463 ,1564 ,963 ,2590 ,915 ,19303 ,2303 ,988 ,774 ,2787 ,3441 ,1159 ,8987 ,1333 ,4151 ,3074 ,1163 ,25121 ,1614 ,1699 ,3014 ,8872 
2014-12-05,105898 ,6140 ,2641 ,3629 ,1244 ,3558 ,3574 ,1590 ,1237 ,2625 ,1080 ,19340 ,2341 ,1002 ,767 ,2809 ,3441 ,1173 ,8991 ,1345 ,4197 ,3129 ,1144 ,25017 ,1683 ,1748 ,3186 ,9546 
2014-12-12,105604 ,6173 ,2566 ,3690 ,1239 ,3601 ,3603 ,1611 ,1158 ,2592 ,1132 ,19278 ,2331 ,1014 ,767 ,2812 ,3447 ,1169 ,8959 ,1345 ,4191 ,3108 ,1217 ,24949 ,1699 ,1773 ,3185 ,9338 
2014-12-19,106151 ,6165 ,2587 ,3709 ,1239 ,3614 ,3567 ,1592 ,1175 ,2761 ,1181 ,19207 ,2300 ,1014 ,768 ,2820 ,3411 ,1205 ,8928 ,1339 ,4190 ,3112 ,1251 ,24941 ,1697 ,1759 ,3180 ,9769 
2014-12-26,106130 ,6080 ,2604 ,3707 ,1188 ,3627 ,3535 ,1580 ,1174 ,2766 ,1191 ,19165 ,2304 ,1012 ,787 ,2826 ,3403 ,1157 ,8929 ,1338 ,4194 ,3111 ,1237 ,24967 ,1689 ,1754 ,3185 ,9779 
2015-01-02,106718 ,5673 ,2647 ,3750 ,1188 ,3647 ,3504 ,1551 ,1243 ,2761 ,1241 ,19145 ,2202 ,1012 ,789 ,2775 ,3441 ,1098 ,9004 ,1496 ,4224 ,3153 ,1185 ,25234 ,1720 ,1736 ,3198 ,9447 
2015-01-09,106502 ,5668 ,2668 ,3658 ,1188 ,3602 ,3355 ,1508 ,1211 ,2728 ,1284 ,19042 ,2187 ,1010 ,803 ,2757 ,3442 ,1093 ,8979 ,1496 ,4189 ,3148 ,1222 ,25710 ,1687 ,1727 ,3219 ,9259 
2015-01-16,105942 ,5672 ,2619 ,3650 ,1145 ,3601 ,3307 ,1428 ,1104 ,2691 ,1343 ,18939 ,2176 ,1005 ,801 ,2750 ,3430 ,1070 ,8940 ,1439 ,4192 ,3144 ,1265 ,25784 ,1660 ,1775 ,3105 ,9252 
2015-01-23,105554 ,5652 ,2623 ,3636 ,1178 ,3614 ,3211 ,1405 ,1072 ,2672 ,1416 ,18496 ,2157 ,1003 ,815 ,2721 ,3338 ,1069 ,8884 ,1395 ,4181 ,3157 ,1233 ,26087 ,1632 ,1842 ,3098 ,9272 
2015-01-30,105623 ,5664 ,2736 ,3585 ,1164 ,3644 ,3002 ,1330 ,930 ,2672 ,1418 ,18169 ,2176 ,995 ,809 ,2714 ,3346 ,1035 ,8784 ,1400 ,4172 ,3097 ,1240 ,27081 ,1486 ,1829 ,3080 ,9366 
2015-02-06,105964 ,5766 ,2807 ,3628 ,1170 ,3614 ,3055 ,1311 ,955 ,2629 ,1446 ,18188 ,2236 ,1004 ,815 ,2641 ,3396 ,984 ,8740 ,1418 ,4202 ,3141 ,1323 ,27538 ,1508 ,1878 ,3096 ,9008 
2015-02-13,105895 ,5857 ,2763 ,3600 ,1141 ,3618 ,3042 ,1306 ,935 ,2611 ,1494 ,18083 ,2243 ,1018 ,755 ,2650 ,3386 ,1206 ,8689 ,1420 ,4204 ,3057 ,1324 ,27637 ,1489 ,1885 ,3096 ,9100 
2015-02-20,105688 ,5875 ,2721 ,3595 ,1105 ,3632 ,3069 ,1307 ,921 ,2602 ,1488 ,18083 ,2245 ,1020 ,753 ,2642 ,3364 ,1207 ,8648 ,1420 ,4157 ,3047 ,1347 ,27636 ,1473 ,1897 ,3096 ,9086 
2015-02-27,105483 ,5991 ,2734 ,3556 ,1066 ,3592 ,3118 ,1244 ,942 ,2630 ,1481 ,18062 ,2278 ,1024 ,751 ,2647 ,3404 ,1229 ,8647 ,1423 ,4068 ,3039 ,1371 ,27645 ,1466 ,1889 ,3091 ,9075 
