Date,KOSPI,KOSDAQ,Energy,Chemicals,Nonferrous Metals,Materials,Construction,Macinery,Shipbuilding,Capital Goods,Transportation,Automobiles,Consumer Durables,Hotels,Media,Retail,Consumer Staples,Healthcare,Banking,Securities,Insurance,Software,IT hardware,Semiconductors,IT home appliance,Display,Communication Services,Utilities
2019-10-25,2154781 ,90448 ,125026 ,160495 ,15124 ,99048 ,97981 ,62310 ,36190 ,275680 ,63283 ,253343 ,58005 ,12557 ,21257 ,73566 ,81931 ,22163 ,5436 ,45436 ,93802 ,40362 ,38833 ,288075 ,85397 ,30826 ,57122 ,101979 
2019-11-01,2158217 ,89073 ,123457 ,161362 ,15290 ,98265 ,96157 ,61610 ,36502 ,275941 ,63618 ,253776 ,59269 ,12717 ,21549 ,73429 ,82330 ,22278 ,5473 ,45052 ,94063 ,40841 ,39086 ,291131 ,83189 ,31455 ,57550 ,101898 
2019-11-08,2157175 ,90498 ,123003 ,160186 ,15504 ,98159 ,96465 ,61355 ,36465 ,275759 ,63601 ,253802 ,59280 ,12702 ,21466 ,73275 ,82302 ,22339 ,5542 ,44482 ,94506 ,40893 ,39869 ,291261 ,84503 ,31430 ,57616 ,101908 
2019-11-15,2157242 ,89597 ,122865 ,160499 ,15517 ,98081 ,95889 ,61362 ,37011 ,277561 ,63136 ,253734 ,62360 ,12725 ,20574 ,72813 ,81024 ,22570 ,5579 ,44523 ,94934 ,40875 ,40077 ,291102 ,83143 ,31973 ,57832 ,99079 
2019-11-22,2164850 ,96038 ,123066 ,158898 ,14775 ,96768 ,104714 ,61701 ,36991 ,278209 ,63231 ,254011 ,62365 ,12741 ,21139 ,73810 ,80014 ,20879 ,5592 ,44565 ,98915 ,40308 ,43867 ,292726 ,83143 ,31681 ,57834 ,98948 
2019-11-29,2167705 ,105949 ,122794 ,159565 ,14749 ,96729 ,105139 ,61659 ,36933 ,278456 ,63511 ,254003 ,65634 ,12742 ,21566 ,74220 ,87680 ,21137 ,5592 ,44565 ,98919 ,40683 ,43039 ,292631 ,83085 ,31699 ,57747 ,99179 
2019-12-06,2169876 ,104917 ,122976 ,155843 ,13646 ,96634 ,103571 ,60987 ,37042 ,279675 ,63804 ,255040 ,65785 ,12726 ,21523 ,74613 ,88088 ,20982 ,5750 ,43882 ,99176 ,40937 ,44082 ,295672 ,83313 ,31847 ,57956 ,99243 
2019-12-13,2171100 ,105275 ,122953 ,155764 ,13628 ,96596 ,103666 ,61758 ,37072 ,280089 ,63822 ,254629 ,66087 ,13097 ,21672 ,74617 ,87752 ,21715 ,5811 ,43882 ,99176 ,40938 ,44461 ,295468 ,83302 ,31702 ,57427 ,99291 
2019-12-20,2170554 ,105824 ,122743 ,155774 ,13587 ,96767 ,103698 ,61435 ,37077 ,280261 ,63807 ,254642 ,64881 ,13102 ,21670 ,74633 ,89612 ,21394 ,5827 ,43882 ,99238 ,41036 ,44106 ,295589 ,83215 ,31696 ,57427 ,99278 
2019-12-27,2169993 ,106182 ,122699 ,155729 ,14130 ,96793 ,102771 ,61516 ,37088 ,280403 ,63793 ,254631 ,64964 ,13097 ,21663 ,74527 ,89849 ,21281 ,5827 ,43882 ,99212 ,41048 ,44078 ,295210 ,83252 ,31992 ,57427 ,99313 
2020-01-03,2158000 ,97689 ,122315 ,155559 ,12163 ,96861 ,95716 ,61908 ,37259 ,278858 ,63070 ,255428 ,64255 ,13199 ,21467 ,74814 ,89999 ,21340 ,4865 ,35228 ,99456 ,41547 ,43975 ,297852 ,83310 ,30975 ,57610 ,96660 
2020-01-10,2155461 ,97897 ,122483 ,155022 ,11923 ,96679 ,96961 ,61803 ,37403 ,278496 ,63147 ,255104 ,64752 ,13252 ,21372 ,74753 ,89919 ,21387 ,4890 ,34222 ,99604 ,41487 ,43910 ,296286 ,83166 ,30657 ,57606 ,97075 
2020-01-17,2158817 ,98614 ,122599 ,154597 ,11939 ,96417 ,96982 ,62644 ,37280 ,277797 ,63081 ,255763 ,64605 ,13283 ,21273 ,74823 ,91084 ,21718 ,4892 ,34222 ,99745 ,41001 ,44273 ,296715 ,84380 ,31531 ,57598 ,97188 
2020-01-24,2159374 ,97044 ,122377 ,153242 ,11917 ,96244 ,96651 ,62677 ,37286 ,277306 ,63008 ,257321 ,64637 ,13328 ,21263 ,75047 ,91100 ,21696 ,4903 ,34222 ,99576 ,40994 ,44135 ,296932 ,84322 ,31297 ,57571 ,97368 
2020-01-31,2156830 ,97220 ,122263 ,151189 ,11958 ,95678 ,96874 ,62585 ,37263 ,277641 ,63062 ,257779 ,64879 ,13329 ,21228 ,75171 ,91191 ,21512 ,4925 ,34233 ,99519 ,40454 ,45453 ,295926 ,83885 ,31324 ,57567 ,97164 
2020-02-07,2157468 ,99433 ,120962 ,153976 ,12656 ,95114 ,97846 ,62612 ,37449 ,272982 ,63154 ,258794 ,61462 ,13357 ,21021 ,75079 ,91805 ,22043 ,4878 ,34691 ,99801 ,40756 ,45904 ,299848 ,84334 ,31259 ,57806 ,97314 
2020-02-14,2143081 ,96598 ,121426 ,152897 ,12110 ,95114 ,98255 ,61737 ,37483 ,272829 ,63243 ,259149 ,60337 ,13314 ,20068 ,74228 ,91252 ,22298 ,4614 ,36660 ,86612 ,40916 ,45630 ,299861 ,83032 ,31190 ,57651 ,97774 
2020-02-21,2131685 ,89492 ,121207 ,151322 ,11462 ,94893 ,94494 ,61192 ,37562 ,269601 ,63286 ,254543 ,62700 ,13307 ,19124 ,74159 ,90872 ,21060 ,4399 ,38456 ,86447 ,40953 ,42652 ,298724 ,82345 ,31218 ,57587 ,97614 
2020-02-28,2108960 ,86400 ,120588 ,151102 ,11453 ,94631 ,93355 ,61064 ,37171 ,269375 ,63164 ,254512 ,60091 ,13295 ,18463 ,74403 ,78439 ,21077 ,4845 ,35458 ,86442 ,40092 ,38534 ,299237 ,82472 ,30975 ,57685 ,97439 
2020-03-06,2104374 ,86973 ,120516 ,150235 ,11480 ,94537 ,92550 ,61118 ,37381 ,269208 ,63219 ,253042 ,57690 ,12626 ,19124 ,74149 ,76355 ,21310 ,4831 ,35829 ,86501 ,40031 ,39397 ,302182 ,83145 ,31290 ,57847 ,95754 
2020-03-13,2105250 ,88147 ,120324 ,150141 ,11469 ,94284 ,93024 ,59988 ,37401 ,267995 ,63177 ,252426 ,57377 ,12574 ,18884 ,73642 ,79244 ,22090 ,4832 ,35829 ,86543 ,40025 ,39854 ,303784 ,83217 ,31467 ,57862 ,95944 
2020-03-20,2092344 ,88037 ,117346 ,149270 ,11446 ,94028 ,92767 ,59739 ,37280 ,267171 ,62539 ,249579 ,57353 ,12557 ,18938 ,73523 ,79137 ,21504 ,4828 ,35829 ,86595 ,39439 ,39900 ,301481 ,82871 ,31445 ,57869 ,95944 
2020-03-27,2084113 ,87666 ,115263 ,147818 ,11442 ,93929 ,92552 ,59627 ,37069 ,267224 ,62012 ,248527 ,57226 ,12411 ,18918 ,73398 ,78953 ,21530 ,4828 ,35829 ,86595 ,39073 ,39738 ,300002 ,82922 ,31208 ,57881 ,95804 
2020-04-03,2081727 ,90486 ,109824 ,146477 ,13053 ,93757 ,95818 ,59323 ,37266 ,263147 ,62162 ,250184 ,62808 ,12332 ,19194 ,74090 ,87949 ,22340 ,4839 ,26037 ,86727 ,40997 ,37970 ,299556 ,83058 ,30933 ,58019 ,94353 
2020-04-10,2037306 ,92084 ,104427 ,145019 ,12993 ,93656 ,95631 ,42158 ,36817 ,261893 ,61316 ,246341 ,62215 ,11843 ,19229 ,73751 ,88126 ,22874 ,4807 ,26037 ,86709 ,40881 ,37185 ,289889 ,82130 ,31288 ,57823 ,94353 
2020-04-17,2024195 ,82574 ,101132 ,145787 ,12425 ,92906 ,94358 ,41197 ,36905 ,260840 ,59862 ,243986 ,61848 ,11383 ,19028 ,73624 ,80605 ,22707 ,4790 ,26037 ,86709 ,40830 ,36920 ,289951 ,80550 ,31194 ,57748 ,93444 
2020-04-24,2020564 ,84223 ,99777 ,145921 ,13730 ,92588 ,94591 ,41175 ,36916 ,259965 ,59479 ,243444 ,61706 ,11333 ,19143 ,73477 ,80744 ,22677 ,4785 ,26037 ,86732 ,40902 ,37498 ,289887 ,80602 ,30390 ,57816 ,93472 
2020-05-01,2013679 ,85096 ,97394 ,144236 ,13714 ,89123 ,94888 ,41140 ,36898 ,257522 ,58252 ,242598 ,61527 ,10671 ,19000 ,73400 ,80660 ,22507 ,4725 ,32114 ,88963 ,41033 ,37758 ,288650 ,80253 ,30456 ,57816 ,93477 
2020-05-08,2014125 ,92208 ,94978 ,144242 ,13456 ,88973 ,95776 ,42233 ,37038 ,257580 ,58084 ,243589 ,61595 ,10871 ,18907 ,73684 ,88405 ,22609 ,4715 ,33747 ,89088 ,41487 ,37571 ,288586 ,78019 ,30198 ,57840 ,93064 
2020-05-15,2013556 ,93991 ,94622 ,143449 ,13455 ,88973 ,97032 ,42173 ,37511 ,257317 ,58849 ,243002 ,62523 ,10719 ,18720 ,74122 ,88427 ,23377 ,4722 ,33747 ,89089 ,41589 ,37213 ,289039 ,78021 ,30164 ,57382 ,92305 
2020-05-22,2010840 ,95765 ,94599 ,143632 ,14089 ,88665 ,98646 ,42485 ,37547 ,257837 ,57852 ,241320 ,61644 ,10686 ,19299 ,74161 ,88852 ,23434 ,4691 ,33747 ,89184 ,41619 ,36191 ,288817 ,77810 ,30167 ,57382 ,92250 
2020-05-29,2008538 ,97971 ,95391 ,143059 ,14071 ,87985 ,98672 ,42533 ,37424 ,256101 ,57692 ,241779 ,61988 ,10666 ,19275 ,73786 ,88833 ,24872 ,4469 ,33691 ,90868 ,42089 ,35636 ,288719 ,77846 ,29857 ,57394 ,91811 
2020-06-05,2018054 ,100216 ,97408 ,144610 ,14134 ,88152 ,99129 ,43133 ,37546 ,255119 ,58209 ,243490 ,62723 ,10899 ,19413 ,74517 ,89398 ,25014 ,4703 ,32326 ,90852 ,42589 ,36028 ,291125 ,78740 ,29794 ,57501 ,91719 
2020-06-12,2012230 ,100619 ,97227 ,92098 ,14213 ,87471 ,98889 ,43159 ,37155 ,251445 ,58164 ,243634 ,60933 ,10716 ,19395 ,74480 ,88664 ,25616 ,4703 ,32326 ,144019 ,42557 ,36864 ,291525 ,78641 ,29703 ,57535 ,91719 
2020-06-19,2013131 ,100859 ,96439 ,91978 ,14221 ,87436 ,98523 ,43137 ,37226 ,251303 ,58001 ,243673 ,61377 ,10700 ,19256 ,74448 ,88672 ,25672 ,4703 ,32326 ,143829 ,42593 ,36861 ,290372 ,78932 ,29797 ,57535 ,94979 
2020-06-26,2014568 ,101605 ,95894 ,91970 ,14249 ,87531 ,98518 ,43182 ,37219 ,251225 ,57747 ,243329 ,60790 ,10595 ,19218 ,74425 ,88664 ,25679 ,4662 ,32326 ,144226 ,46087 ,36944 ,290594 ,78705 ,29886 ,57531 ,94979 
2020-07-03,2018488 ,103891 ,99196 ,93542 ,14355 ,87722 ,92321 ,43714 ,37310 ,251979 ,58202 ,241942 ,57822 ,10499 ,18907 ,74639 ,89412 ,28462 ,4643 ,21905 ,153489 ,46542 ,38200 ,294974 ,79210 ,30611 ,57724 ,95054 
2020-07-10,2020398 ,101779 ,100673 ,93672 ,14382 ,87732 ,92304 ,43827 ,37322 ,251471 ,57648 ,243282 ,57140 ,9974 ,18925 ,74366 ,89505 ,27778 ,4643 ,21905 ,153787 ,46473 ,38806 ,295374 ,78129 ,30169 ,57810 ,95081 
2020-07-17,2017324 ,102348 ,100285 ,91995 ,14378 ,87676 ,92114 ,43097 ,37270 ,251631 ,57250 ,243163 ,57009 ,9741 ,18968 ,74272 ,90070 ,27687 ,4642 ,21905 ,153845 ,46352 ,39172 ,295372 ,78512 ,30243 ,57823 ,95201 
2020-07-24,2023798 ,102608 ,100519 ,92041 ,14176 ,87632 ,96958 ,43097 ,37270 ,250055 ,56787 ,246354 ,56682 ,9403 ,18945 ,73903 ,90064 ,27889 ,4646 ,21905 ,153930 ,46318 ,39294 ,295979 ,78514 ,31181 ,57807 ,95055 
2020-07-31,2088539 ,101376 ,102082 ,91903 ,14615 ,87135 ,96623 ,43532 ,37012 ,249053 ,55659 ,247039 ,56559 ,9130 ,18741 ,73944 ,90041 ,27732 ,4631 ,85289 ,154222 ,46075 ,39219 ,295992 ,79797 ,31221 ,57807 ,94861 
2020-08-07,2094808 ,104482 ,103243 ,93018 ,14692 ,88823 ,96370 ,43760 ,36953 ,250261 ,53854 ,249480 ,56326 ,8996 ,19160 ,73954 ,90367 ,27867 ,4634 ,80247 ,155239 ,46420 ,40047 ,299537 ,80552 ,31902 ,58079 ,95507 
2020-08-14,2089130 ,102482 ,103445 ,92191 ,14697 ,88651 ,96183 ,43893 ,36764 ,249996 ,53476 ,249671 ,57382 ,8689 ,18734 ,73484 ,90390 ,27945 ,4595 ,78373 ,152493 ,46434 ,39658 ,298724 ,80605 ,32230 ,57501 ,95408 
2020-08-21,2074814 ,101394 ,103452 ,94732 ,14675 ,88685 ,89793 ,43654 ,36628 ,230553 ,53013 ,249594 ,62051 ,8639 ,18613 ,73336 ,90026 ,28330 ,4596 ,78373 ,152858 ,47019 ,40619 ,298538 ,80587 ,32126 ,57461 ,98257 
2020-08-28,2070339 ,101783 ,102517 ,94181 ,14680 ,88563 ,90218 ,43738 ,36620 ,230540 ,53013 ,249688 ,62248 ,8611 ,18580 ,73422 ,89956 ,26678 ,4605 ,77738 ,152261 ,46837 ,40838 ,298205 ,80637 ,32127 ,57461 ,98159 
2020-09-04,2074492 ,101699 ,103474 ,95347 ,14778 ,88829 ,90671 ,43733 ,36656 ,232400 ,53445 ,251063 ,62771 ,8855 ,18603 ,73806 ,90189 ,26956 ,4606 ,77275 ,144574 ,45985 ,42029 ,300481 ,81324 ,32401 ,57655 ,98286 
2020-09-11,2094127 ,104291 ,103415 ,95379 ,15016 ,88856 ,90830 ,44032 ,36618 ,250192 ,53207 ,251040 ,62717 ,8803 ,18540 ,73865 ,90100 ,26905 ,4576 ,77275 ,144574 ,46924 ,43155 ,301668 ,82561 ,32233 ,57654 ,98286 
2020-09-18,2100854 ,108149 ,103034 ,95534 ,15020 ,88931 ,90759 ,43156 ,36538 ,250136 ,51572 ,251687 ,61989 ,8754 ,18527 ,73850 ,90759 ,27836 ,4574 ,77275 ,150495 ,48020 ,44317 ,304369 ,83175 ,32227 ,57654 ,98815 
2020-09-25,2103804 ,108738 ,102809 ,95569 ,15058 ,89205 ,91585 ,45019 ,36313 ,250266 ,52742 ,252878 ,61794 ,8758 ,18369 ,73860 ,89523 ,27712 ,4574 ,77275 ,150594 ,44540 ,47936 ,304162 ,83571 ,32199 ,57643 ,98587 
2020-10-02,2078284 ,108266 ,101844 ,95456 ,15055 ,89258 ,96634 ,45114 ,36313 ,250275 ,52755 ,254036 ,61602 ,8758 ,18268 ,73834 ,89478 ,27765 ,4574 ,46727 ,150579 ,44528 ,47876 ,303645 ,83773 ,32195 ,57619 ,98588 
2020-10-09,2089158 ,109476 ,103048 ,96931 ,15150 ,89935 ,97092 ,45425 ,36243 ,251551 ,53183 ,256940 ,62945 ,9009 ,18475 ,74307 ,89839 ,26293 ,4577 ,44939 ,150660 ,44892 ,46832 ,306615 ,84568 ,32727 ,57772 ,98685 
2020-10-16,2101437 ,106721 ,102978 ,96898 ,15158 ,89917 ,97079 ,45385 ,36269 ,252391 ,59622 ,258682 ,61491 ,8839 ,19407 ,74339 ,88984 ,26311 ,4543 ,44939 ,151007 ,44830 ,46917 ,308118 ,84794 ,32662 ,57782 ,98818 
2020-10-23,2097226 ,106434 ,102978 ,96485 ,15158 ,89874 ,91787 ,45554 ,36266 ,252003 ,59638 ,259171 ,62030 ,8693 ,19325 ,74320 ,88961 ,26343 ,4543 ,44939 ,151502 ,44833 ,46568 ,307984 ,84780 ,33335 ,57758 ,98833 
2020-10-30,2092546 ,107208 ,100047 ,96829 ,15420 ,89637 ,91931 ,45212 ,36329 ,252329 ,59193 ,261777 ,61866 ,8484 ,19117 ,74301 ,88686 ,26071 ,4521 ,44939 ,151459 ,44011 ,47016 ,305481 ,85059 ,33457 ,57779 ,98802 
2020-11-06,2102307 ,107041 ,98604 ,98350 ,14154 ,90025 ,92271 ,45338 ,35392 ,253742 ,58930 ,265214 ,62284 ,8465 ,18987 ,74733 ,89117 ,26379 ,4525 ,43211 ,151795 ,44647 ,46949 ,308216 ,86836 ,33808 ,57983 ,99394 
2020-11-13,2103150 ,106668 ,97855 ,99416 ,14215 ,90061 ,92876 ,45578 ,35567 ,254460 ,58818 ,264491 ,62277 ,8358 ,19223 ,74978 ,89513 ,26944 ,4511 ,43078 ,152405 ,43617 ,46121 ,308055 ,86896 ,33711 ,57987 ,98806 
2020-11-20,2092349 ,105001 ,97567 ,99494 ,14081 ,90655 ,91590 ,45530 ,35334 ,253448 ,59115 ,264740 ,57055 ,8357 ,19179 ,75212 ,87815 ,28718 ,4547 ,43037 ,152692 ,43467 ,46661 ,308561 ,86879 ,33539 ,57987 ,92090 
2020-11-27,2093455 ,103886 ,97475 ,99371 ,14082 ,90906 ,89736 ,45903 ,35276 ,255076 ,59379 ,264771 ,56831 ,8335 ,19383 ,75218 ,87795 ,29069 ,4548 ,43037 ,152784 ,43888 ,46692 ,307412 ,86917 ,33484 ,57953 ,92020 
2020-12-04,2104935 ,106013 ,98204 ,100805 ,13604 ,91407 ,90609 ,46551 ,35245 ,255857 ,60286 ,267247 ,57714 ,8527 ,19619 ,75590 ,88407 ,29682 ,4554 ,41416 ,153329 ,44216 ,45802 ,310463 ,87651 ,34125 ,58158 ,91879 
2020-12-11,2103389 ,102977 ,98452 ,101159 ,13615 ,91462 ,90559 ,46540 ,35230 ,255515 ,85767 ,267772 ,57734 ,8487 ,19645 ,75581 ,62702 ,28830 ,4577 ,41416 ,153303 ,44010 ,44502 ,308846 ,86480 ,34142 ,58158 ,91879 
2020-12-18,2102269 ,102575 ,98306 ,101329 ,13619 ,91521 ,90310 ,46115 ,35099 ,254683 ,85530 ,267445 ,57809 ,8486 ,19557 ,75592 ,63465 ,28999 ,4577 ,41416 ,153303 ,44173 ,44364 ,309097 ,86341 ,34019 ,58158 ,91531 
2020-12-25,2096248 ,94799 ,98833 ,101527 ,13984 ,91640 ,89698 ,45125 ,35105 ,251767 ,85639 ,267445 ,57899 ,8507 ,19762 ,75558 ,55120 ,28741 ,4577 ,41416 ,153459 ,44461 ,41066 ,310006 ,86132 ,34004 ,58138 ,91438 
2021-01-01,2074260 ,94740 ,99121 ,101910 ,13990 ,91662 ,89773 ,45067 ,35349 ,250896 ,85613 ,267546 ,57860 ,8507 ,19754 ,75569 ,55122 ,28742 ,4577 ,17711 ,153459 ,44461 ,42612 ,309913 ,86132 ,34200 ,58138 ,91314 
2021-01-08,2085290 ,98156 ,100039 ,101839 ,14170 ,92276 ,94012 ,44339 ,35679 ,250469 ,86154 ,267402 ,56760 ,8761 ,19562 ,75919 ,63062 ,28866 ,4595 ,17710 ,153907 ,45046 ,43036 ,309350 ,86804 ,34047 ,58328 ,91313 
2021-01-15,2089374 ,98681 ,101298 ,102680 ,14002 ,93143 ,94013 ,44442 ,35770 ,249314 ,86253 ,267934 ,56712 ,8718 ,19518 ,75902 ,62957 ,28898 ,4595 ,17764 ,153798 ,44899 ,43599 ,310630 ,87309 ,34315 ,58236 ,91356 
2021-01-22,2092024 ,99779 ,101725 ,103450 ,15220 ,93545 ,93971 ,44441 ,35770 ,249211 ,86105 ,267930 ,56761 ,8577 ,19738 ,75905 ,63329 ,28936 ,4595 ,17764 ,153411 ,44897 ,43312 ,311579 ,87421 ,34325 ,58262 ,91620 
2021-01-29,2100735 ,101918 ,102971 ,103615 ,15292 ,94475 ,91589 ,44749 ,35045 ,249383 ,86922 ,268839 ,57413 ,8578 ,19877 ,75852 ,63455 ,27386 ,4547 ,17764 ,154035 ,50843 ,43792 ,313655 ,87370 ,35677 ,58321 ,91210 
2021-02-05,2112435 ,105428 ,102359 ,104763 ,15306 ,94859 ,92739 ,45069 ,35057 ,250765 ,87766 ,271051 ,58442 ,8591 ,20167 ,76261 ,64083 ,27751 ,4591 ,19208 ,154410 ,51098 ,44367 ,318926 ,88710 ,35827 ,58690 ,87008 
2021-02-12,2123299 ,106062 ,101955 ,106007 ,15193 ,95041 ,92558 ,45176 ,35058 ,246546 ,87909 ,271136 ,58440 ,8590 ,20077 ,75947 ,64073 ,27989 ,4590 ,26480 ,154422 ,51344 ,44277 ,318916 ,89419 ,35938 ,58692 ,93589 
2021-02-19,2107058 ,101959 ,102415 ,103307 ,14680 ,95035 ,85673 ,45367 ,34834 ,244528 ,87523 ,271357 ,54151 ,8455 ,19859 ,75799 ,65922 ,24610 ,4540 ,26480 ,153345 ,51358 ,45506 ,318030 ,88625 ,36188 ,58700 ,92729 
2021-02-26,2111161 ,103413 ,102476 ,103058 ,15638 ,95248 ,86418 ,45181 ,34783 ,244539 ,87585 ,272079 ,54123 ,8690 ,19828 ,75909 ,67610 ,24324 ,4540 ,26480 ,153722 ,51438 ,45240 ,319051 ,89046 ,36324 ,58658 ,92588 
2021-03-05,2129136 ,103917 ,103185 ,104145 ,15677 ,95864 ,92768 ,45564 ,35033 ,245607 ,87975 ,273580 ,54282 ,8917 ,20277 ,76430 ,68068 ,24311 ,4541 ,26180 ,155072 ,51348 ,43859 ,322323 ,89967 ,36104 ,58877 ,93097 
2021-03-12,2127078 ,103375 ,103127 ,103753 ,15737 ,96185 ,92046 ,45394 ,34629 ,245604 ,87407 ,273486 ,54393 ,8781 ,20266 ,76559 ,67532 ,24033 ,4541 ,26180 ,155208 ,51390 ,43946 ,322224 ,89986 ,36079 ,58877 ,93090 
2021-03-19,2135827 ,104473 ,103298 ,103671 ,15662 ,96298 ,92097 ,45782 ,34599 ,246519 ,87328 ,273480 ,54251 ,8776 ,20648 ,76577 ,68251 ,24732 ,4543 ,26180 ,157154 ,51802 ,47865 ,322689 ,90040 ,36078 ,58890 ,93090 
2021-03-26,2140433 ,104273 ,104240 ,104527 ,15292 ,96704 ,94771 ,45739 ,34602 ,247242 ,87421 ,273529 ,55123 ,8591 ,20644 ,76631 ,64781 ,25176 ,4544 ,26180 ,156699 ,51522 ,47758 ,324770 ,90425 ,36168 ,58879 ,92746 
2021-04-02,2154063 ,108583 ,105400 ,106831 ,15683 ,97218 ,96793 ,46046 ,34973 ,248875 ,88283 ,275122 ,55797 ,8893 ,20988 ,77069 ,65039 ,25696 ,4561 ,25880 ,153760 ,52307 ,47180 ,330293 ,91208 ,36232 ,59026 ,93492 
2021-04-09,2184299 ,101727 ,108364 ,107610 ,15953 ,97547 ,95904 ,46904 ,34473 ,250178 ,88216 ,273234 ,56215 ,8732 ,20525 ,76689 ,56934 ,25851 ,4546 ,50726 ,157033 ,52241 ,46999 ,331338 ,90745 ,36549 ,59021 ,93498 
2021-04-16,2174855 ,100845 ,110033 ,108535 ,15973 ,97585 ,95774 ,46952 ,34408 ,235595 ,88435 ,272837 ,55823 ,8664 ,20613 ,76642 ,60297 ,25701 ,4560 ,50563 ,157316 ,50341 ,47014 ,332252 ,90674 ,36469 ,58984 ,93662 
2021-04-23,2172151 ,100266 ,109957 ,109720 ,14869 ,97687 ,97482 ,47080 ,34486 ,236760 ,88751 ,274160 ,56647 ,8613 ,20569 ,76640 ,49158 ,25653 ,4565 ,50563 ,159719 ,51472 ,46580 ,332457 ,90723 ,34953 ,58981 ,94174 
2021-04-30,2189294 ,99384 ,111069 ,110277 ,15197 ,100069 ,102463 ,47515 ,33785 ,240408 ,89500 ,274618 ,56693 ,8519 ,20382 ,76997 ,49128 ,26742 ,4709 ,51171 ,162356 ,46970 ,46859 ,333188 ,91682 ,35192 ,58981 ,94208 
2021-05-07,2247229 ,104995 ,112099 ,112556 ,15595 ,100346 ,103358 ,48667 ,34239 ,258051 ,90204 ,275125 ,57390 ,8683 ,20317 ,77409 ,68750 ,28637 ,4743 ,60261 ,163707 ,48541 ,46031 ,335831 ,92582 ,35240 ,59223 ,94642 
2021-05-14,2243782 ,105998 ,113176 ,109701 ,15884 ,100672 ,104836 ,49133 ,34239 ,258425 ,90537 ,278044 ,57761 ,8580 ,20634 ,77977 ,68502 ,29868 ,4743 ,52351 ,162100 ,48398 ,45643 ,336523 ,93467 ,35171 ,59111 ,94304 
2021-05-21,2251015 ,107418 ,113339 ,109560 ,14601 ,102288 ,105021 ,49431 ,34137 ,261012 ,90750 ,278165 ,59096 ,8585 ,20928 ,78037 ,68917 ,29829 ,4704 ,52353 ,163565 ,48336 ,47309 ,337124 ,93634 ,35285 ,59101 ,93323 
2021-05-28,2259458 ,110923 ,115381 ,110454 ,14634 ,102338 ,101657 ,49627 ,34150 ,261135 ,90853 ,277637 ,61881 ,8565 ,20522 ,82353 ,67468 ,30269 ,4701 ,52353 ,163478 ,49351 ,49644 ,336949 ,93669 ,35391 ,59114 ,96808 
2021-06-04,2275561 ,114071 ,116818 ,111728 ,14666 ,102667 ,102431 ,49828 ,33907 ,262314 ,91426 ,282255 ,63063 ,8885 ,20891 ,82788 ,67679 ,30499 ,4717 ,51878 ,163928 ,50040 ,50476 ,340040 ,94605 ,35410 ,59324 ,97370 
2021-06-11,2280324 ,114660 ,117080 ,112714 ,14970 ,103734 ,102635 ,49721 ,33980 ,263477 ,65900 ,282706 ,66846 ,9201 ,21168 ,82896 ,90578 ,30680 ,4717 ,51878 ,163233 ,50147 ,50106 ,340659 ,93720 ,35495 ,59307 ,97436 
2021-06-18,2282763 ,114162 ,117200 ,113386 ,15016 ,104133 ,102652 ,49655 ,33866 ,264309 ,66098 ,283164 ,66850 ,9165 ,20811 ,83054 ,90624 ,29484 ,4717 ,51878 ,164036 ,50095 ,50190 ,340395 ,93750 ,35535 ,59284 ,97580 
2021-06-25,2283373 ,113717 ,117200 ,113347 ,15017 ,104731 ,101464 ,49703 ,33866 ,264980 ,66336 ,282787 ,66891 ,9160 ,20917 ,83031 ,90589 ,29234 ,4699 ,51878 ,164034 ,50113 ,50018 ,340980 ,93747 ,35514 ,59282 ,97570 
2021-07-02,2308966 ,117184 ,119048 ,114909 ,16820 ,106817 ,105395 ,50177 ,34084 ,265986 ,67007 ,284287 ,67339 ,9443 ,21111 ,83706 ,90993 ,30055 ,4713 ,55620 ,163852 ,51115 ,51236 ,344399 ,94974 ,35660 ,59459 ,97944 
2021-07-09,2324374 ,115117 ,120364 ,115459 ,16871 ,107678 ,104093 ,49934 ,33954 ,267364 ,67232 ,284444 ,70872 ,9364 ,21170 ,83585 ,91216 ,29936 ,4736 ,55620 ,165152 ,51164 ,51240 ,350196 ,94807 ,35702 ,59382 ,97958 
2021-07-16,2278697 ,113176 ,120797 ,115610 ,16893 ,108252 ,106062 ,50077 ,33914 ,266405 ,67112 ,285393 ,70916 ,9273 ,21167 ,72775 ,91144 ,32450 ,4736 ,55620 ,123065 ,51285 ,51436 ,349347 ,94770 ,36090 ,59308 ,97976 
2021-07-23,2273596 ,112668 ,120729 ,115695 ,16970 ,110596 ,107440 ,40968 ,33971 ,267346 ,67099 ,287630 ,70839 ,9051 ,21173 ,72633 ,91141 ,32386 ,4729 ,55620 ,121029 ,51147 ,51348 ,348748 ,94822 ,36005 ,59325 ,97824 
2021-07-30,2291056 ,111828 ,123259 ,117246 ,17690 ,111949 ,106061 ,45450 ,33971 ,267478 ,68327 ,286702 ,70684 ,9052 ,21219 ,81763 ,91004 ,32399 ,4691 ,45544 ,121138 ,51228 ,52493 ,355050 ,95205 ,36063 ,59331 ,97886 
2021-08-06,2292295 ,106973 ,124494 ,119842 ,17777 ,112326 ,107096 ,45047 ,34046 ,269530 ,69513 ,288263 ,72001 ,9366 ,21581 ,83028 ,82978 ,31622 ,4707 ,29730 ,121172 ,51932 ,53482 ,359335 ,95601 ,36259 ,59480 ,99060 
